eng_Latn,mal_Mlym
"Jyotiraditya Scindia's paternal aunt and BJP MLA from Madhya Pradesh, Yashodhara Raje Scindia has confirmed that he is joining the BJP.
","ജ്യോതിരാദിത്യ സിന്ധ്യയുടെ പിതൃസഹോദരിയും ബിജെപി എംഎല്‍എയുമായ യശോധര രാജെ സിന്ധ്യയും മന്ത്രിയായി സത്യപ്രതിജ്ഞ ചെയ്തവരില്‍ ഉള്‍പ്പെടുന്നു.
"
"I loved my aunt.
","ഞാന്‍ എന്റെ രാഗിണി സ്‌നേഹിച്ചു.
"
"There were four occupants in the car at the time of the accident - the rape victim, her mother, aunt, and her lawyer Mahendra Singh.
","അപകടസമയത്ത് കാറിൽ നാല് പേരുണ്ടായിരുന്നു – ബലാത്സംഗത്തിനിരയായ പെൺകുട്ടി, അമ്മായിമാർ, അഭിഭാഷകൻ മഹേന്ദ്ര സിംഗ്.
"
"The woman’s two aunts were killed in the accident.
","അപകടത്തില്‍ പെണ്‍കുട്ടിയുടെ രണ്ട് അമ്മായിമാര്‍ മരിച്ചിരുന്നു.
"
"Also my aunt and uncle.
","ഒപ്പം എന്റെ വാപ്പയ്ക്കും ഉമ്മയ്ക്കും.
"
"Sajitha is the maternal aunt of Alan Shuhaib who was arrested with UAPA charges over alleged Maoist links.
","മാവോവാദി ബന്ധം ആരോപിച്ച് യുഎപിഎ ചുമത്തി അറസ്റ്റ് ചെയ്യപ്പെട്ട അലൻ ശുഹൈബിന്റെ മാതൃസഹോദരിയാണ് സജിത.
"
"The aunt said they had reported the matter to the authorities concerned multiple times but no action was taken.
","വിഷയം നിരവധി തവണ അധികാരികളുടെ ശ്രദ്ധയില്‍പ്പെടുത്തിയെങ്കിലും നടപടി ഉണ്ടയില്ലെന്നു കൗണ്‍സിലര്‍ അറിയിച്ചു.
"
"Her two aunts died whereas the girl and her lawyer were critically injured.
","രണ്ട് ബന്ധുക്കള്‍ മരിക്കുകയും പെണ്‍കുട്ടിക്കും അഭിഭാഷകനും ഗുരുതരമായി പരുക്കേല്‍ക്കുകയും ചെയ്തിരുന്നു.
"
"Police have arrested the husband, K Chandran, his mother, Krishnamma, aunt Shanta and her husband, Kasinathan.
","ഇതിന്റെ അടിസ്ഥാനത്തിൽ ലേഖയുടെ ഭർത്താവ് ചന്ദ്രൻ രുദ്രൻ, ഇയാളുടെ മാതാവ് കൃഷ്ണമ്മ, സഹോദരി ശാന്ത , ഭർത്താവ് കാശിനാഥൻ എന്നിവരെ ചോദ്യം ചെയ്യാനായി പൊലീസ് കസ്റ്റഡിയിലെടുത്തു.
"
"A grandmother, great Grandmother, Sister, aunt and friend.
","മികച്ച മകളും സഹോദരിയും സുഹൃത്തും മരുമകളും ചെറുമകളും ഭാര്യയും അമ്മയും ആയിരിക്കുന്നവള്‍.
"
"A grandchild, grandparent, cousin, aunt, uncle, niece, or nephew does not count as family.
","മുത്തച്ഛൻ, മുത്തശ്ശി, അമ്മാവൻ, അമ്മായി, അനന്തരവൻ, അനന്തരവൾ, പ്രതിശ്രുതവരൻ തുടങ്ങിയവരൊന്നും അടുത്തബന്ധുക്കളിൽപ്പെടുന്നില്ല.
"
"Afterward, I told my aunt about it.
","പിന്നീട് ഇതൊക്കെ ഞാന്‍ മമ്മൂക്കയോട് പറഞ്ഞു.
"
"Deepa Jayakumar, the niece of former Tamil Nadu Chief Minister Jayalalithaa, has alleged that her brother Deepak conspired with Sasikala to kill her aunt.
","മുന്‍ തോഴി ശശികലയും സഹോദരന്‍ ദീപക്കും ചേര്‍ന്ന് ജയലളിതയെ കൊല ചെയ്യാന്‍ പദ്ധതിയിട്ടിരുന്നതായി സഹോദരീപുത്രി ദീപാ ജയകുമാര്‍ മുമ്പ് ആരോപിച്ചിരുന്നു.
"
"Soon after Salih’s death, his aunt and father also succumbed to Nipah.
","പിന്നീട് സാബിത്തിന്റെ സഹോദരന്‍ സാലിഹും പിതാവ് മൂസ്സയും നിപ്പാ ബാധിച്ച് മരിച്ചു.
"
"Ravi's mother and Seema's uncle and aunt tried to see reason with her and sent her home.
","രവിയുടെ അമ്മയും സീമയുടെ അമ്മാവനും ഇടപെട്ട് കാര്യങ്ങള്‍ പറഞ്ഞ് ബോധ്യപ്പെടുത്തി സീമയെ വീട്ടിലേക്ക് തിരിച്ചയക്കാന്‍ ശ്രമം നടത്തിയിരുന്നു.
"
"The girl was living with her aunt after her mother’s death.
","മാതാപിതാക്കള്‍ മരിച്ച പെണ്‍കുട്ടി മുത്തശ്ശനൊപ്പമായിരുന്നു താമസിച്ചിരുന്നത്.
"
"And I am her aunt.
","അപ്പോൾ അവന്റെ അമ്മൂമ്മയാവും ഞാൻ.
"
"Meanwhile, the aunt has also lodged a complaint of rape against the girl's father and brother.
","അതേസമയം പെൺകുട്ടിയ്ക്കും അമ്മയ്ക്കുമെതിരെ മോഷണം ആരോപിച്ച് ഭാനുപ്രിയയും പരാതി നൽകിയിട്ടുണ്ട്.
"
"Both my grandmother and aunt were nurses and my grandfather was a doctor.
","അപ്പനും അപ്പന്റെ അപ്പനും സഹോദരിയും അമ്മയുടെ ആങ്ങളമാരുമൊക്കെ ഡോക്ടര്‍മാരായിരുന്നു.
"
"The girl was living with her aunt after her mother’s death.
","ഭര്‍ത്താവ് മരിച്ചതിനെ തുടര്‍ന്ന് വീട്ടുജോലി ചെയ്താണ് പെണ്‍കുട്ടിയുടെ അമ്മ ജീവിച്ചിരുന്നത്.
"
"Anna didn't even know she had an aunt.
","ഡാനിനാകട്ടെ തനിക്കൊരു സഹോദരിയുണ്ടെന്നുള്ള കാര്യം പോലുമറിയില്ലായിരുന്നു.
"
"The six victims are Vijay’s wife, children, father and aunt.
","പ്രതിയായിരുന്ന വിജയ്‌യുടെ ഭാര്യയും കുട്ടികളും അച്ഛനും ആന്റിമാരുമാണ് ഇപ്പോള്‍ കൊല്ലപ്പെട്ടിരിക്കുന്നത്.
"
"He later informed his aunt.
","പിന്നീട് സഹോദരിയോട് വിവരം പറഞ്ഞു.
"
"The girl's father and aunt submitted that they wanted the child to be raised as a Roman Catholic.
","കുട്ടിയെ റോമന്‍ കത്തോലിക്കാ മതവിശ്വാസപ്രകാരം വളര്‍ത്താനായി തങ്ങള്‍ക്കു നല്‍കണമെന്നാണ്‌ അച്ഛനും അമ്മായിയും ആവശ്യപ്പെട്ടത്‌.
"
"A brother, and an aunt.
","ഒരു മച്ചനും ഒരു മച്ചിയും.
"
"Also present at the bash were Kareena’s father Randhir Kapoor, Saif’s daughter Sara, his brother-in-law Kunal Kemmu, the actress’ cousin Armaan Jain, aunt Reema Kapoor and her close friends-- Amrita Arora and Malaika Arora.
","അച്ഛൻ രൺധീർ കപൂർ, സഹോദരീ ഭർത്താവ് കുനാൽ കേമു, കസിൻ അർമാൻ ജെയിൻ, റീമ കപൂർ, ഉറ്റ സുഹൃത്തുക്കളായ അമൃത അറോറ, മലൈക അറോറ എന്നിവരാണ് ആഘോഷത്തിൽ പങ്കെടുത്തത്.
"
"An FIR was registered against the BJP MLA Kuldeep Singh Sengar and nine others on charges of murder after the Unnao rape survivor’s family alleged a conspiracy behind Sunday’s car accident in which the survivor's aunts were killed.
","അപകടത്തിന് പിന്നില്‍ ബിജെപി എംഎല്‍എ കുല്‍ദീപ് സിംഗ് സെംഗാറും കൂട്ടാളികളുമാണെന്ന ആരോപണങ്ങള്‍ ഉയര്‍ന്ന് വന്നതിനെത്തുടര്‍ന്ന് സെന്‍ഗാറിനും സഹോദരനും മറ്റ് പത്ത് പേര്‍ക്കുമെതിരെ കൊലക്കുറ്റം ചുമത്തി കേസെടുത്തിരുന്നു.
"
"The girl was living with her aunt after her mother’s death.
","അമ്മയുടെ മരണത്തെ തുടര്‍ന്ന് പഠനം ഉപേക്ഷിച്ച പെണ്‍കുട്ടി പിന്നീട് സഹോദരിക്കും പിതാവിനുമൊപ്പമായിരുന്നു താമസം.
"
"""He came from the spot and said, 'see the drama' and left for Kargil the same evening,"" said Chandravati, Jeetu's aunt.
","കലാപ സ്ഥലത്തു നിന്ന് തിരിച്ചെത്തിയ അദ്ദേഹം ഈ നാടകം കാണൂവെന്ന് പറഞ്ഞിരുന്നെന്നും അന്നു വൈകുന്നേരം തന്നെ തിരിച്ചു കാര്‍ഗിലിലേക്കു പുറപ്പെട്ടെന്നും ജീതുവിന്റെ അമ്മായി ചന്ദ്രവതി പറഞ്ഞു.
"
