eng_Latn,mal_Mlym
"The accused have been identified as Ramu, Sandeep, his uncle Ravi and friend Luv Kush.
","രാമു, സന്ദീപ്, ഇയാളുടെ അമ്മാവന്‍ രവി, സുഹൃത്ത് ലവ് കുഷ് എന്നിവരാണ് പോലിസ് പിടിയിലായത്.
"
"But his uncle said nothing.
","അപ്പന്‍ പക്ഷെ വഴക്കൊന്നും പറഞ്ഞില്ല.
"
"Bengaluru: Bengaluru South Member of Parliament Tejasvi Surya’s uncle has been accused of receiving kickbacks derived from vaccines administered in private hospitals.
","ബംഗളൂരു: ബിജെപി എംപി തേജസ്വി സൂര്യ സ്വകാര്യ ആശുപത്രിയിൽ നിന്ന് വാക്‌സിന്റെ പേരിൽ കൈക്കൂലി വാങ്ങിയതായി ആരോപണം.
"
"All this is taught to me by uncle.
","ഇക്കാര്യങ്ങളെല്ലാം എന്നെ പഠിപ്പിച്ചത് സഹോദരനായിരുന്നു.
"
"Ajit Pawar had been part of all meetings to discuss the Shiv Sena-NCP-Congress alliance, along with his uncle Sharad Pawar.
","ശിവസേന-എന്‍. സി. പി-കോണ്‍ഗ്രസ് സഖ്യസര്‍ക്കാര്‍ രൂപവത്കരണവുമായി ബന്ധപ്പെട്ട ചര്‍ച്ചകളിലെല്ലാം ശരദ് പവാറിന് ഒപ്പമുണ്ടായിരുന്ന നേതാവായിരുന്നു അജിത് പവാര്‍.
"
"And he wasn’t even my real uncle.
","അയാള്‍ എന്റെ സഹതാരം പോലും അല്ലായിരുന്നു.
"
"“Family is my uncles, my aunts and my chithis,” she said.
","'തനിക്ക് കുടുംബമെന്നാല്‍ എന്റെ അമ്മാവന്‍മാര്‍, അമ്മായിമാര്‍, ചിത്തിമാര്‍ ഇവരൊക്കെയാണ്.
"
"The mother, father, brother and uncle of the woman have been arrested.
","ബാനുവിന്റെ മാതാവ്, സഹോദരി, സഹോദരീ ഭര്‍ത്താവ്, സഹോദരന്‍ എന്നിവരാണ് അറസ്റ്റിലായത്.
"
"The court has also asked Uttar Pradesh government to move the girl's uncle to the Tihar jail from Rae Bareli.
","റായ്‍ ബറേലി ജയിലിൽ കഴിയുന്ന പെൺകുട്ടിയുടെ അമ്മാവനെ തീഹാര്‍ ജയിലിലേക്ക് മാറ്റാൻ സുപ്രീംകോടതി ഉത്തര്‍ പ്രദേശ് സര്‍ക്കാരിനോട് ആവശ്യപ്പെട്ടു.
"
"The accused mother identified as, Sita Devi, and uncle, identified as Sawaram have been arrested.
","കൊലപാതകത്തില്‍ പ്രതികളായ അമ്മ സീതാദേവിയെയും അമ്മാവന്‍ സവരാമിനെയും പൊലീസ് അറസ്റ്റ് ചെയ്തു.
"
"A good son, brother, father, grandfather and a good uncle to me.
","നല്ലൊരു മകനായി, സഹോദരനായി, ഭര്‍ത്താവായി, അച്ഛനായി, സുഹൃത്തായി ജീവിച്ചു കാണിക്കുന്നു.
"
"Ramya's mother Radhika, another uncle and grandfather had also suffered serious injuries in the accident.
","അപകടത്തില്‍ രമ്യയുടെ അമ്മയ്ക്കും മുത്തച്ചനും ഗുരുതരമായി പരിക്കേറ്റിട്ടുണ്ട്.
"
"19-year-old kills uncle, beheads body
","മാതാവിനെ 19കാരന്‍ കഴുത്ത് ഞെരിച്ച് കൊലപ്പെടുത്തി
"
"Among those arrested were the murder victim’s parents and uncle.
","പിടിയിലായവരില്‍ വധുവിന്റെ പിതാവും അമ്മാവന്മാരും ഉള്‍പ്പെടുന്നു.
"
"Nirav Modi and his uncle Mehul Choksi are among the main accused in the Rs. 13,000-crore Punjab National Bank scam.
","പഞ്ചാബ് നാഷണല്‍ ബാങ്കില്‍നിന്ന് 13,000 കോടി രൂപയുടെ തട്ടിപ്പ് നടത്തിയ കേസില്‍ മുഖ്യ പ്രതികളാണ് നീരവ് മോദിയും അമ്മാവനായ മെഹുല്‍ ചോക്‌സിയും.
"
"Nirav Modi and his uncle Mehul Choksi are the prime accused in the Punjab National Bank scam.
","വജ്രവ്യാപാരി നീരവ് മോദിയുടെയും മെഹുല്‍ ചോക്‌സിയുടെയും പിഎന്‍ബി തട്ടിപ്പുകേസ് ആണ് രാജ്യത്തെ ഏറ്റവും വലിയ ബാങ്ക് തട്ടിപ്പ്.
"
"My grandmother, uncles, aunts have all been highly supportive.
","അനിയന്‍മാര്‍, അനിയത്തി, ഉമ്മ, ഉപ്പ എല്ലാവരും പിന്തുണക്കുന്നു.
"
"Police have arrested the Hyderbadi boy's paternal uncle.
","ഹൈദരബാദിലെ ദണ്ടിഗലിലാണ് പിതാവിനെ പൊലീസ് അറസ്റ്റ് ചെയ്തത്.
"
"Police have arrested three people, including child's maternal uncle, in connection with the incident.
","കുട്ടികളുടെ അമ്മയുടെ ഇളയച്ഛന്റെ മകന്‍ ഉള്‍പ്പടെയുള്ള മൂന്നുപേരാണ് ഇപ്പോള്‍ പൊലീസ് കസ്റ്റഡിയിലുള്ളത്.
"
"The boy was the girl's maternal uncle's son.
","കുഞ്ഞൻ തരകന്റെയും കുട്ടി പെണ്ണമ്മയുടെയും മകനായി.
"
"“You see this uncle?
","‘വല്യച്ഛന്‍ കണ്ടോ?
"
"But after World War II, his mother and uncle advised him that studying medicine would be a better choice in turbulent times.
","എന്നാൽ രണ്ടാം ലോകമഹായുദ്ധത്തിനുശേഷം, മെഡിസിൻ പഠിക്കുന്നത് മികച്ച തീരുമാനമായിരിക്കും എന്ന് അമ്മയും അമ്മാവനും അദ്ദേഹത്തെ ഉപദേശിച്ചു.
"
"The woman’s father Prabhukumar and uncle Suresh have been taken into custody.
","പെണ്‍കുട്ടിയുടെ അച്ഛന്‍ പ്രഭുകുമാര്‍, അമ്മാവന്‍ സുരേഷ് എന്നിവര്‍ പൊലീസ് പിടിയില്‍
"
"His wife Haritha’s father Prabhu Kumar and uncle Suresh were arrested in connection with the murder.
","ഭാര്യ ഹരിതയുടെ പിതാവ് പ്രഭുകുമാര്‍, അമ്മാവന്‍ സുരേഷ് എന്നിവരെ പോലിസ് അറസ്റ്റു ചെയ്തിട്ടുണ്ട്.
"
"A father, son and uncle.
","പിതാവും മാതാവും പുത്രനും.
"
"COUSIN — Abdullah ibn Abbas: Abdullah was the son of Abbas, an uncle of the noble Prophet.
","പ്രവാചകന്റെ പിതാവായ അബ്ദുല്ലയുടെ ഇളയ സഹോദരന്മാരിലൊരാളായ അബ്ബാസിന്റെ മകനായിരുന്നു അബ്ദുല്ല.
"
"""""""Both are my uncles.""
","""""""രണ്ടു പേരും എന്‍റെ കൂട്ടുകാരികളാണ്.""
"
"Her father, grandfather, uncle and maternal uncle.
","അച്ഛനും അമ്മയും വല്യേട്ടനും ചേടത്തിയും അനിയനും .
"
"His uncle died later that day.
","അദ്ദേഹത്തിന്റെ സഹോദരൻ മരിച്ചത് ആ ദിവസമായിരുന്നു.
"
"Both his mother and father were teachers as well as an uncle.
","അച്‌ഛനും അമ്മയും അമ്മാവനും അധ്യാപകരായിരുന്നു.
"
"“You know who my uncle is?
","""ആരാ, എന്റെ ഭാര്യയെ അറിയോ ?
"
"The girl reached the police station with her uncle to lodge the complaint.
","ശ്വേതയ്‌ക്കൊപ്പം മകളും പരാതി നല്‍കാന്‍ പൊലീസ് സ്‌റ്റേഷനില്‍ എത്തിയിരുന്നു.
"
"When Muhammad wanted to marry Khadija, he told his uncle about her and ‘Hamza went to Khadija and asked for her hand for Muhammad.
","മുഹമ്മദ്‌ ഖദീജയെ വിവാഹം കഴിക്കാന്‍ ആഗ്രഹിച്ചപ്പോള്‍, അവന്‍ അത്‌ അവന്റെ അമ്മാവനായ ഹംസയോട്‌ പറയുകയും, ഹംസ ഖദീജയുടെ കൈപിടിച്ചു കൊടുക്കുന്നതിനുവേണ്ടി അവളോട്‌ അത്‌ സംസാരിക്കുകയും ചെയ്തു.
"
"The police had arrested 11 people, including Kausalya’s parents Chinnasamy and Annalakshmi, and her maternal uncle Pandidurai.
","സംഭവവുമായി ബന്ധപ്പെട്ട് കൗസല്യയുടെ പിതാവ് ചിന്നസ്വാമി, അമ്മ അന്നലക്ഷ്മി, അമ്മാവന്‍ പാണ്ടിദുരൈ, ക്വട്ടേഷന്‍ സംഘത്തിലെ രണ്ടു പേര്‍ ഉള്‍പ്പെടെ 11 പേര്‍ അറസ്റ്റിലായി.
"
