eng_Latn,mal_Mlym
"If the grandmother died, then we should expect a serious turning point, and the changes will affect not only the dreamer, but the whole family.
","മുത്തശ്ശി മരിച്ചുവെങ്കിൽ നമ്മൾ ഗുരുതരമായ വഴിത്തിരിവ് പ്രതീക്ഷിക്കണം, മാറ്റങ്ങൾമാത്രമേ സ്വപ്നക്കാരനെ മാത്രമല്ല, മുഴുവൻ കുടുംബത്തെയും ബാധിക്കുകയുള്ളൂ.
"
"And that was my grandmother’s name.
","എന്‍റെ അമ്മയുടെ പേരും ഇതുതന്നെയായിരുന്നു.
"
"The boy's mother, grandmother and brother also sustained injuries in the incident.
","അക്രമത്തില്‍ കുട്ടിയുടെ അമ്മയ്ക്കും മുത്തശ്ശിക്കും സഹോദരിക്കും പരിക്കേറ്റിട്ടുണ്ട്.
"
"Both my grandfather, grandmother and mother have passed away.
","എന്‍െ്റ അപ്പനും വല്യപ്പനും വല്യമ്മയുമാണ് മരിച്ചത്.
"
"Their only income was their grandmother’s paltry pension.
","അച്ഛൻ ഭിക്ഷ എടുത്തു ലഭിക്കുന്ന തുക മാത്രമായിരുന്നു ഇവരുടെ വരുമാനം.
"
"The girl was a student of Class X and lived with her grandmother.
","പത്താം ക്ലാസ് വിദ്യാര്‍ത്ഥിനിയായ പെണ്‍കുട്ടി മുത്തശ്ശിക്കൊപ്പമാണ് താമസിച്ചിരുന്നത്.
"
"The baby’s mother and grandmother are kept under quarantine in the hospital.
","അമ്മയെയും കുഞ്ഞിനെയും രൂപതയ്ക്കു കീഴിലുള്ള അനാഥാലയത്തിലാണ് പാര്‍പ്പിച്ചിരിക്കുന്നത്.
"
"Initial investigation revealed that Deepak had borrowed Rs 20,000 from his grandmother through his elder uncle, he said.
","തന്റെ മൂത്ത അമ്മാവൻ മുഖേന മുത്തശ്ശിയിൽ നിന്ന് ദീപക് 20,000 രൂപ കടം വാങ്ങിയിരുന്നതായി പ്രാഥമികാന്വേഷണത്തിൽ തെളിഞ്ഞു.
"
"The mother and grandmother have been arrested.
","സഹായികളായി വർത്തിച്ച അമ്മയും വല്യമ്മയും പിടിയിലായിട്ടുണ്ട്​.
"
"""In my own family, my grandmother was from a lower caste.
","""എന്റെ സ്വന്തം കുടുംബത്തിൽ, എന്റെ മുത്തശ്ശി ഒരു താഴ്ന്ന ജാതിയിൽപ്പെട്ടയാളായിരുന്നു.
"
"A father, a mother and a grandmother get out, and walk off towards the school.
","അപ്പനേയും അമ്മയേയും അവനരികെ നിർത്തി തിരക്കിട്ട്‌ സ്‌കൂളിലേയ്‌ക്ക്‌ നടന്നു.
"
"His father died when he was a child and he was raised by his mother and grandmother.
","കുട്ടിക്കാലത്ത് താനൊരു പഞ്ചപാവമായിരുന്നു, അമ്മയും അപ്പൂപ്പനും കൂടിയാണ് തങ്ങളെ വളര്‍ത്തിയതെന്നും അച്ഛന്‍ കുട്ടികാലത്ത് തന്നെ മരണപ്പെട്ടിരുന്നു.
"
"Also, wife, mom and grandmother.
","ഒപ്പം അച്ഛനേയും അമ്മയേയും ഭാര്യാ മാതാവിനേയും.
"
"Her mother, grandmother and older brother were killed.
","അമ്മയും അച്ഛനും സഹോദരിയും മരിച്ചു.
"
"His grandmother and grandfather live there.
","അതില്‍ അവരുടെ ഉമ്മയും സഹോദരിയുമാണ് താമസിക്കുന്നത്.
"
"Till the age of 5, Sirisha spent time between Hyderabad where Nagaiah lived, and Tenali at her grandmother’s house.
","5 വയസ്സുവരെ സിരിഷ നാഗയ്യ താമസിച്ചിരുന്ന ഹൈദരാബാദിലും തെനാലിയിൽ വീട്ടിലുമായി വളർന്നു.
"
"Her grandmother Indira Gandhi and great-grandfather Jawaharlal Nehru have also been to this stadium in the past.
","ഇതേ സ്റ്റേഡിയത്തില്‍ മുന്‍പ് ഇന്ദിരാ ഗാന്ധിയും ജവഹര്‍ലാല്‍ നെഹ്‌റുവും എത്തിയിട്ടുണ്ടു താനും.
"
"After that her grandmother and grandfather took care of her.
","അതിന് ശേഷം അവളെ നോക്കിയതും വളര്‍ത്തിയതുമെല്ലം മുത്തച്ഛനും മുത്തശ്ശിയുമായിരുന്നു.
"
"A grandmother, a mother, and a daughter.
","ഒന്നാമന്റെ അമ്മ, പെങ്ങൾ, ചേട്ടൻ.
"
"And or uncle and my grandmother.
","ഒപ്പം എന്റെ വാപ്പയ്ക്കും ഉമ്മയ്ക്കും.
"
"Ask your grandmother.
","നാത്തന്റെ അനിയനോടു ചോദിയ്ക്ക്.
"
"And she’s also a grandmother.
","മാത്രമല്ല അവരും ഒരു അമ്മയാണ്.
"
"But the grandmother?
","എന്നാല്‍, മാധവിക്കുട്ടിയോ?
"
"The grandmother informed the girl’s mother.
","പെണ്‍കുട്ടിയുടെ അമ്മാവനാണ് ഇക്കാര്യം പുറംലോകത്തെ അറിയിച്ചത്.
"
"If the financial situation allows, give grandmother a more expensive gift for the New Year: air conditioning or automatic machine.
","സാമ്പത്തിക സാഹചര്യം അനുവദിക്കുന്നെങ്കിൽ, മുത്തശ്ശിക്ക് പുതുവർഷത്തിന് കൂടുതൽ ചെലവേറിയ സമ്മാനം നൽകുക: എയർ കണ്ടീഷനിംഗ് അല്ലെങ്കിൽ ഓട്ടോമാറ്റിക് യന്ത്രം.
"
"""I know of your respect for my grandmother and father.
","""നിങ്ങള്‍ക്ക് എന്റെ മുത്തച്ഛനോടും അച്ഛനോടുമുള്ള ബഹുമാനം എനിക്കറിയാവുന്നതാണ്.
"
"a woman does not care about life, most often they are engaged in grandmothers, nannies or housekeepers;
","ഒരു സ്ത്രീ ജീവനെക്കുറിച്ച് കാര്യമാക്കുന്നില്ല, മിക്കപ്പോഴും അവർ മുത്തശ്ശിമാരോ നാനികൾക്കോ ​​വീട്ടുജോലികൾക്കോ ​​ഏർപ്പെട്ടിരിക്കും.
"
"But I love the grandmother.
","പക്ഷെ അമ്മച്ചിക്ക് ഏറ്റവും ഇഷ്ടം എന്നെയാണ്.
"
"Priyanka Gandhi bears an uncanny resemblance to her grandmother and former Prime Minister Indira Gandhi.
","മുന്‍ പ്രധാനമന്ത്രിയും മുത്തശ്ശിയുമായ ഇന്ദിരാഗാന്ധിയെ അനുസ്മരിപ്പിക്കുംവിധമാണ് പ്രിയങ്കാ ഗാന്ധിയുടെ വേഷവിധാനങ്ങളെന്ന് പലരും അഭിപ്രായപ്പെട്ടിരുന്നു.
"
"“I know of your respect for my grandmother and father.
","‘നിങ്ങള്‍ക്ക് എന്‍റെ മുത്തശ്ശിയോടും അച്ഛനോടുമുള്ള ബഹുമാനം എനിക്കറിയാവുന്നതാണ്.
"
"After my father died, I went to live with my grandmother and my uncle.
","അച്ഛന്‍ ഉപേക്ഷിച്ച് പോയശേഷം, അമ്മയ്ക്കും അനിയനും ഒപ്പമാണ് താമസം.
"
"Congress President Rahul Gandhi has dismissed comparisons between his grandmother and former Prime Minister, Indira Gandhi, and the current Prime Minister, Narendra Modi.
","ദില്ലി: മുത്തശ്ശി ഇന്ദിരാ ഗാന്ധിയുമായി പ്രധാനമന്ത്രി നരേന്ദ്രമോദി യെ താരതമ്യം ചെയ്യുന്നതിനെ വിമർശിച്ച് രാഹുൽ ഗാന്ധി.
"
"The deceased are identified as Dr. Jean Padma, a retired government doctor, her husband Prof. Raj Thankam, daughter Caroline and grandmother Lalitha.
","ഡോ ജീന്‍ പദ്മ, ഭര്‍ത്താവ് പ്രൊഫ രാജ് തങ്കം, മകള്‍ കരോളിന്‍, ബന്ധു തങ്കം എന്നിവരാണ് മരിച്ചത്.
"
"The victim, his girlfriend, the defendant and her boyfriend all lived in the same house with the victim’s grandmother.
","പെണ്‍കുട്ടിയും, പ്രതിയും ഇയാളുടെ ഭാര്യയും പെണ്‍കുട്ടിയുടെ മാതാപിതാക്കളും സഹോദരങ്ങളും ഒരു വീട്ടിലാണ് താമസിച്ചിരുന്നത്.
"
"And his grandmother was with him.
","ഒപ്പം അവളുടെ അമ്മായിയമ്മയും ഉണ്ടായിരുന്നു.
"
"Back we go to grandmother’s house.
","തിരികെ വരുന്നത് അമ്മുമ്മയുടെ വീട്ടിലേക്കാണ്.
"
"Recently, her grandmother also died.
","ഈ അടുത്ത കാലത്ത് മുത്തശ്ശിയും മരിച്ചു.
"
"I remember that I tried to relax and think logically and I thought, what would I give to my grandmother?
","യുക്തിപരമായി ചിന്തിക്കാനും ചിന്തിക്കാനും ശ്രമിച്ചു ഞാൻ ഓർക്കുന്നു, എന്റെ മുത്തശ്ശിക്ക് ഞാൻ എന്തു തരും?
"
