eng_Latn,mal_Mlym
"only sound is the grandfather clock ticking.
","മാത്രം ശബ്ദം മുത്തച്ഛൻ ക്ലോക്ക് ചെളിപറ്റിയ ആണ്.
"
"playing with her great grandfather.
",". അവള് മുത്തച്ഛന്റെ കൂടെ കളിക്ക്യാ.
"
"president's grandfather, Prescott Bush, told his wife before he retired in 1962 that he wished he'd been president.
","പ്രസിഡൻറ് ബുഷി െൻറ പിതാവ് പ്രസ് കോട്ട് 1962ൽ വിരമിക്കുന്നതിനുമുമ്പ് ത െൻറ ആഗ്രഹമായി പറഞ്ഞതും അമേരിക്കയുടെ പ്രസിഡൻറ് പദവിതന്നെ.
"
"relatives (parents, grandfathers and grandmothers, native brothers and sisters).
","കുടുംബ നിർമ്മിതി (സഹോദരന്മാർ, സഹോദരിമാർ, മുത്തശ്ശി, പേരുകൾ പേര്).
"
"s grandfather is hard of hearing.
","മുത്തശ്ശനു ചെവി കേൾക്കാൻ പ്രയാസം.
"
"suddenly his grandfather died one day.
","പെട്ടെന്നൊരു ദിവസം മുത്തശ്ശൻ മരിച്ചു.
"
"that was from my husband's grandfather's old
","എന്റെ മുത്തച്ഛന്റെ പ്രായമുള്ള ആളുടെ ഭാഗത്തു നിന്നായിരുന്നു അത്.
"
"the child's grandfather
","കുട്ടിയുടെ മുത്തച്ഛ
"
"the death of my grandfather
","മുത്തച്ഛന്റെ മരണം
"
"the grandfather of the Olympian gods.
","ഒളിമ്പ്യൻ ദേവന്മാരിലെ മൂപ്പൻ.
"
"the grandfather was already dead.
","മുത്തച്ഛൻ നേരത്തെ തന്നെ മരിച്ചു പോയതാ.
"
"the grandfather...
","മുത്തച്ഛൻ...
"
"why her grandfather had come here.
","മുത്തശ്ശി അയാൾ എന്തിനാ ഇങ്ങോട്ട് വന്നത്.
"
"yes that's my grandfather.
",". അതേ, ഇതെന്റെ മുത്തശനാണ്.
"
"Джордж, eight months old and third in line to the throne after grandfather Princes Charles and...
","ജോർജ്, എട്ടു മാസം പ്രായമുള്ള മുത്തച്ഛനും പ്രഭുക്കന്മാരും ചാൾസ് ശേഷം സിംഹാസനത്തിന് ലൈനിൽ മൂന്നാം . . .
"
"جورج, eight months old and third in line to the throne after grandfather Princes Charles and...
","ജോർജ്, എട്ടു മാസം പ്രായമുള്ള മുത്തച്ഛനും പ്രഭുക്കന്മാരും ചാൾസ് ശേഷം സിംഹാസനത്തിന് ലൈനിൽ മൂന്നാം . . .
"
"জর্জ, eight months old and third in line to the throne after grandfather Princes Charles and...
","ജോർജ്, എട്ടു മാസം പ്രായമുള്ള മുത്തച്ഛനും പ്രഭുക്കന്മാരും ചാൾസ് ശേഷം സിംഹാസനത്തിന് ലൈനിൽ മൂന്നാം . . .
"
"จอร์จ, eight months old and third in line to the throne after grandfather Princes Charles and...
","ജോർജ്, എട്ടു മാസം പ്രായമുള്ള മുത്തച്ഛനും പ്രഭുക്കന്മാരും ചാൾസ് ശേഷം സിംഹാസനത്തിന് ലൈനിൽ മൂന്നാം . . .
"
"•Perseus returned to Argos to see his grandfather, Acrisius.
","മുത്തച്ഛനായ അക്രിസിയസ്സിനെ അനുനയിപ്പിക്കാൻ പെർസ്യൂസ് സ്വദേശമായ അർഗോസിലേക്കു ചെന്നു.
"
"乔治, eight months old and third in line to the throne after grandfather Princes Charles and...
","ജോർജ്, എട്ടു മാസം പ്രായമുള്ള മുത്തച്ഛനും പ്രഭുക്കന്മാരും ചാൾസ് ശേഷം സിംഹാസനത്തിന് ലൈനിൽ മൂന്നാം . . .
"
"The grandfather said he feels proud that Vivaan has been able to set the record as it’s not easy to memorize “all these complex shlokas” and then recite in a record time.
","സങ്കീർണ്ണമായ ശ്ലോകങ്ങളെല്ലാം മനഃപാഠമാക്കി റെക്കോർഡ് സമയത്ത് പാരായണം ചെയ്യുന്നത് എളുപ്പമല്ലാത്തതിനാൽ റെക്കോർഡ് സൃഷ്ടിക്കാൻ വിവാന് കഴിഞ്ഞതിൽ അഭിമാനമുണ്ടെന്ന് മുത്തച്ഛൻ പറഞ്ഞു.
"
"Beloved husband, father and grandfather.
","പ്രിയപ്പെട്ട അച്ഛനും അമ്മയും മുത്തശ്ശിയയ്ക്കും.
"
"After the demise of his grandfather, he was placed in the care of his paternal uncle, Abu Talib.
","പിതാമഹന്റെ വിയോഗത്തിന്‌ ശേഷം പിതൃ സഹോദരന്‍ അബൂത്വാലിബിന്റെ സംരക്ഷണത്തിലായി.
"
"But my grandfather was adamant.
","എന്നാൽ അച്ചൻ തീർത്തും നിസംഗഭാവത്തിലായിരുന്നു.
"
"Both of her parents were grandfather physicians.
","അവരുടെ മാതാപിതാക്കൾ രണ്ടുപേരും ഫിസിഷ്യരായിരുന്നു.
"
"Police have arrested two men - Surpreet Singh and his grandfather Surjit Singh - in connection with the crime.
","സംഭവത്തില്‍ ഗുര്‍പ്രീത് സിങ്, ഇയാളുടെ മുത്തച്ഛന്‍ സുര്‍ജിത് സിങ് എന്നിവരെ പൊലിസ് അറസ്റ്റ് ചെയ്തു.
"
"He was living with his grandfather.
","അവന്‍ മുത്തശ്ശിക്കൊപ്പമായിരുന്നു താമസിച്ചിരുന്നത്.
"
"After his grandfather’s death, his uncle, Abu Talib, took care of him.
","മാതാവിന്റെ മരണശേഷം പിതാമഹനായ അബ്ദുല്‍ മുത്ത്വലിബ് അദ്ദേഹത്തിന്റെ സംരക്ഷണ മേറ്റെടുത്തു.
"
"Beloved father, grandfather, brother and friend.
","മാതാപിതാക്കള്‍ക്കും സഹോദരനും മുത്തശ്ശനുമെല്ലാം പ്രിയപ്പെട്ടവള്‍.
"
"His father and grandfather was killed.
","എന്‍റെ മുത്തശ്ശിയും അച്ഛനും കൊല്ലപ്പെടുകയായിരുന്നു.
"
"Both my grandfather, grandmother and mother have passed away.
","എന്‍െ്റ അപ്പനും വല്യപ്പനും വല്യമ്മയുമാണ് മരിച്ചത്.
"
"My grandfather was a lawyer.
","എന്റെ അച്ചാച്ചന്‍- കോവൂര്‍- വക്കീലായിരുന്നു.
"
"Pradeep killed his 65-year-old grandfather Motilal Pal with an axe.
","പ്രദീപ് എന്ന യുവാവാണ് 65കാരനായ മുത്തച്ഛന്‍ മോത്തിലാല്‍ പാലിനെ മഴുകൊണ്ട് കൊലപ്പെടുത്തിയത്.
"
"Beloved son, brother, husband, father, grandfather, uncle and friend.
","ഒരു നിസഹായനായ, ഹൃദയം തകർന്ന പിതാവ്, ഭർത്താവ്, സഹോദരൻ, മകൻ, സുഹൃത്ത്.
"
"It started from the time of our grandfathers.
","ഞങ്ങളുടെ മുന്‍തലമുറയുടെ കാലത്താണ് ഇത് തുടങ്ങിയത്.
"
"A father and a grandfather.
","ഒരു പിതാവും മാതാവും സല്‍പുത്രനും.
"
"A loving father, grandfather and great friend.
","മാതാപിതാക്കള്‍ക്കും സഹോദരനും മുത്തശ്ശനുമെല്ലാം പ്രിയപ്പെട്ടവള്‍.
"
"A husband, father, grandfather.
","പിതാവ്, ഭർത്താവ്, പുത്രൻ.
"
"And my grandfather said nothing.
","പിന്നെ അമ്മായി ഒന്നും തന്നെ പറഞ്ഞില്ല.
"
"After his grandfather’s death his uncle Abu Talib took care of him.
","മാതാവിന്റെ മരണശേഷം പിതാമഹനായ അബ്ദുല്‍ മുത്ത്വലിബ് അദ്ദേഹത്തിന്റെ സംരക്ഷണ മേറ്റെടുത്തു.
"
"Jasprit Bumrah's grandfather's body was found in the Sabarmati river
","ക്രിക്കറ്റ് താരം ജസ്പ്രീത് ബും റയുടെ മുത്തശ്ശന്റെ മൃതദേഹം സബര്‍മതി നദിയില്‍ കണ്ടെത്തി
"
"I was from a middle class family with a doctor father and teacher grandfather.
","ഡോക്ടർമാരായ അച്്ഛനമ്മമാർക്കൊപ്പം മധ്യവർഗ്ഗ കുടുംബത്തിൽ ജനിച്ചു വളർന്നു.
"
"His grandmother and grandfather live there.
","അതില്‍ അവരുടെ ഉമ്മയും സഹോദരിയുമാണ് താമസിക്കുന്നത്.
"
"Both my father and grandfather were hunters.
","എന്റെ അപ്പനും കൊച്ചപ്പമ്മാരുമൊക്കെ കൃഷിചെയ്ത് ജീവിച്ചോരായിരുന്നു.
"
"After that her grandmother and grandfather took care of her.
","അതിന് ശേഷം അവളെ നോക്കിയതും വളര്‍ത്തിയതുമെല്ലം മുത്തച്ഛനും മുത്തശ്ശിയുമായിരുന്നു.
"
"I do not really care what my name is or who my grandfather was.
","എന്റെ പേര് എന്താണെന്നോ എന്റെ മുത്തശ്ശന്‍ ആരായിരുന്നു എന്നതോ ഞാന്‍ കാര്യമാക്കുന്നില്ല.
"
