eng_Latn,kan_Knda
"The news of his demise was confirmed by Arvind Trivedi's nephew, Kaustubh Trivedi.
","ಅರವಿಂದ ತ್ರಿವೇದಿ(Arvind Trivedi) ವಿಧಿವಶರಾಗಿರುವ ಸುದ್ದಿಯನ್ನು ಅವರ ಸೋದರಳಿಯ ಕೌಸ್ತುಭ್ ತ್ರಿವೇದಿ ದೃಢಪಡಿಸಿದ್ದಾರೆ.
"
"Bihar: Former RJD MP Shahabuddin's nephew shot dead in Siwan
","ಮಾಜಿ RJD ಸಂಸದ ಶಹಾಬುದ್ದೀನ್‌ ಸೋದರ ಸಂಬಂಧಿ ಸಿವಾನ್‌ನಲ್ಲಿ ಹತ್ಯೆ
"
"Masood Azhar's nephew and IC-814 hijacker Ibrahim Azhar's son Mohammed Umar Farooq was one of the key conspirators of the Pulwama attack.
","ಎನ್‍ಐಎ ಮೊಹಮ್ಮದ್ ಉಮರ್ ಫಾರೂಖ್‍ನಿಂದ ಹೆಚ್ಚು ಸಾಕ್ಷ್ಯಗಳನ್ನು ಸಂಗ್ರಹಿಸಿದ್ದು, ಮಸೂದ್ ಅಝರ್ ಅಳಿಯ ಹಾಗೂ ಐಸಿ-814 ವಿಮಾನ ಹೈಜಾಕ್ ಮಾಡಿದ್ದ ಆರೋಪಿ ಇಬ್ರಾಹಿಂ ಅಝರ್ ಮಗ ಮೊಹಮ್ಮದ್ ಉಮರ್ ಫಾರೂಖ್ ಸಹ ಈ ಪ್ರಕರಣದ ಪ್ರಮುಖ ಆರೋಪಿಗಳಲ್ಲಿ ಒಬ್ಬನಾಗಿದ್ದಾನೆ.
"
"Imran Khan is the nephew of popular actor Aamir Khan.
","ಇಮ್ರಾನ್‌ ಖಾನ್‌ ಯಾರು ಗೊತ್ತಾ ನಟ ಆಮೀರ್‌ ಖಾನ್‌ ಅಳಿಯ.
"
"The nephew suffered serious head injuries and is being treated at a hospital.
","ಗಾಯಾಳು ಅಕ್ಷತಾ ತಲೆಯ ಭಾಗಕ್ಕೆ ಗಂಭೀರ ಗಾಯಗಳಾಗಿದ್ದು ಆಸ್ಪತ್ರೆಯಲ್ಲಿ ಚಿಕಿತ್ಸೆ ಪಡೆಯುತ್ತಿದ್ದಾರೆ.
"
"In a Facebook post, Sasikala's nephew, Jeyanandh Dhivakaran, said that he was ready to reveal video clips from the last days of Jayalalithaa in Apollo Hospitals, Chennai, where she was undergoing treatment till her death.
","ಇದೀಗ ಶಶಿಕಲಾ ಅಳಿಯ ಜಯನಾದ್ ದಿವಾಕರನ್ ಎಂಬವರು ತಮ್ಮ ಫೇಸ್‌ಬುಕ್‌ ಖಾತೆಯಲ್ಲಿ, 'ಜಯಲಲಿತಾ ಚೆನ್ನೈನ ಅಪೋಲೊ ಆಸ್ಪತ್ರೆಯಲ್ಲಿದ್ದ ಕಡೆಯ ದಿನಗಳ ವಿಡಿಯೋಗಳನ್ನು ಬಿಡುಗಡೆ ಮಾಡುತ್ತೇನೆ.
"
"Ajit Pawar is the nephew of NCP chief Sharad Pawar and had served as deputy Chief Minister in the previous Congress-NCP alliance government in Maharashtra.
","ಪಾಟೀಲ್‌ ಅವರು ಎನ್‌ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್‌ ಪವಾರ್‌ ಅವರ ಭಾವನಾಗಿದ್ದು ಮಹಾರಾಷ್ಟ್ರ ಸರಕಾರದಲ್ಲಿ ಸಹಾಯಕ ಸಹಕಾರಿ ಸಚಿವರಾಗಿ ದುಡಿದಿದ್ದರು.
"
"He was the brother of actor Dhruva Sarja and nephew of actor Arjun Sarja.
","ಈ ಸರ್ಜಾ ಸಹೋದರರು ನಟ ಅರ್ಜುನ್ ಸರ್ಜಾರ ಸೋದರಳಿಯಂದಿರು.
"
"The preliminary medical report stated the cause of death was a snakebite and the body was handed over to the nephew for last rites.
","ಪ್ರಾಥಮಿಕ ವೈದ್ಯಕೀಯ ವರದಿಯಲ್ಲಿ ಹಾವು ಕಡಿತದಿಂದ ಸಾವಿಗೆ ಕಾರಣವೆಂದು ಹೇಳಲಾಗಿದ್ದು, ಮೃತದೇಹವನ್ನು ಅಂತಿಮ ವಿಧಿವಿಧಾನಕ್ಕಾಗಿ ಸೋದರಳಿಯನಿಗೆ ಹಸ್ತಾಂತರಿಸಲಾಗಿದೆ.
"
"Abhishek Banerjee, the TMC MP and nephew of CM Mamata Banerjee, has alleged that he is being targeted by the BJP.
","ಮುಖ್ಯಮಂತ್ರಿಯ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್‌ ಬ್ಯಾನರ್ಜಿ ಈ ಕ್ಷೇತ್ರದಲ್ಲಿ ಟಿಎಂಸಿ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದು, ಇವರ ಗೆಲುವಿಗಾಗಿ ಬಿಜೆಪಿ ಜೊತೆಗೆ ಒಳಒಪ್ಪಂದ ಆಗಿರುವುದು ಸ್ಪಷ್ಟವಾಗಿದೆ ಎಂದು ಸಿಪಿಎಂ ಆರೋಪಿಸಿದೆ.
"
"Sarja is also nephew of famous multilingual South Indian actor Arjun Sarja.
","ಬಹು ಭಾಷಾ ಸೂಪರ್ ಸ್ಟಾರ್ ಅರ್ಜುನ್ ಸರ್ಜಾ ಅವರ ಸಹೋದರಿಯ ಮಗ.
"
"“The Modi government works for public welfare while the Mamata Banerjee dispensation is bothered only about nephew’s welfare,” Shah said.
","ಮೋದಿ ಸರ್ಕಾರವು ಜನರ ಕಲ್ಯಾಣಕ್ಕಾಗಿ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದರೆ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ, ಸೋದರಳಿಯನ ಕಲ್ಯಾಣಕ್ಕಾಗಿ ಚಿಂತಿಸುತ್ತಾರೆ ಎಂದು ಆರೋಪ ಮಾಡಿದ್ದಾರೆ.
"
"Those searched included Kamal Nath’s former Officer on Special Duty (OSD) Pravin Kakkar, former adviser Rajendra Miglani, Ashwani Sharma, Paras Mal Lodha and executives linked to his brother-in-law’s firm Moser Bayer and a company of his nephew Ratul Puri.
","ಕಮಲ್‌ನಾಥ್‌ ಅವರ ಮಾಜಿ ವಿಶೇಷ ಕರ್ತವ್ಯ ಅಧಿಕಾರಿಕಾರಿ ಪ್ರವೀಣ್‌ ಕಕ್ಕಡ್‌, ಮಾಜಿ ಸಲಹೆಗಾರ ರಾಜೇಂದ್ರ ಮಿಗ್ಲಾಣಿ, ಆಶ್ವಿನಿ ಶರ್ಮಾ ಮತ್ತು ಸೋದರ ಸಂಬಂಧಿಯ ಕಂಪನಿಯಾದ ’ಮೊಸೆರ್‌ ಬಯೇರ್’ ಮತ್ತು ಸೋದರಳಿಯ ರಾತುಲ್‌ ಪುರಿ ಅವರ ಕಂಪನಿಯ ಎಕ್ಸಿಕ್ಯೂಟಿವ್ಸ್‌ ಮನೆಗಳ ಮೇಲೆ ದಾಳಿ ನಡೆಸಲಾಗಿದೆ.
"
"A picture of Salman Khan and his nephew Ahil Sharma was shared by Arpita on Instagram.
","ಸಹೋದರಿ ಅರ್ಪಿತಾ ಮಗು ಅಹಿಲ್ ಜೊತೆಗೆ ಹುಟ್ಟುಹಬ್ಬವನ್ನು ಆಚರಿಸಿಕೊಂಡಿರುವ ಸಲ್ಮಾನ್ ಖಾನ್ ಅವರು, ಈ ಕುರಿತ ಫೋಟೋವೊಂದನ್ನು ಇಸ್ಟಾಗ್ರಾಮ್ ನಲ್ಲಿ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ.
"
"Actress Amrita Arora was spotted at the Christmas mass with husband Shakeel Ladak and nephew Arhaan.
","ತಮ್ಮ ಪತಿ ಶಕೀಲ್ ಲಡಾಕ್ ಮತ್ತು ಸೋದರಳಿಯ ಅರ್‌ಹಾನ್‌ರೊಂದಿಗೆ ಅಮೃತಾ ಅರೋರಾ ಸಮಾರಂಭಕ್ಕೆ ಆಗಮಿಸಿದರು.
"
"Anil Kapoor will star along with his nephew , Arjun Kapoor in Mubarakan.
","‘ಮುಬಾರಕಾ’ದಲ್ಲಿ ಅರ್ಜುನ್‌ ಕಪೂರ್ ಹಾಗೂ ಅನಿಲ್‌ ಕಪೂರ್‌ ಅಭಿನಯಿಸುತ್ತಿದ್ದಾರೆ.
"
"His nephew Anand was also present with him.
","ಇವರ ಸಹೋದರ ನೀಡ್‌ ಸಹಾನಿಯವರೂ ಇವರೊಂದಿಗಿದ್ದರು.
"
"Congress MLA Srinivas Murthy’s nephew was arrested for allegedly sharing a ‘derogatory’ post on social media that triggered last night’s violence in which two persons died and around 60 police personnel sustained injuries.
","ಕಳೆದ ರಾತ್ರಿ ನಡೆದ ಹಿಂಸಾಚಾರಕ್ಕೆ ಕಾರಣವಾದ ‘ಅವಹೇಳನಕಾರಿ’ ಪೋಸ್ಟ್ ಅನ್ನು ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮದಲ್ಲಿ ಹಂಚಿಕೊಂಡ ಆರೋಪದ ಮೇಲೆ ಕಾಂಗ್ರೆಸ್ ಶಾಸಕ ಅಖಂಡ ಶ್ರೀನಿವಾಸಮೂರ್ತಿ ಅವರ ಸೋದರಳಿಯನನ್ನು ಬಂಧಿಸಲಾಗಿದ್ದು, ಘಟನೆಯಲ್ಲಿ ಇಬ್ಬರು ಸಾವನ್ನಪ್ಪಿದ್ದಾರೆ ಮತ್ತು ಸುಮಾರು 60 ಪೊಲೀಸ್ ಸಿಬ್ಬಂದಿಗಳು ಗಾಯಗೊಂಡಿದ್ದಾರೆ.
"
"His nephew Surendra Patwa is Minister for Culture and Tourism in the present BJP-led State government.
","ಅವರ ನಿಕಟ ಸಂಬಂಧಿ ಸುರೇಂದ್ರ ಪಟ್ವಾ ಪ್ರಸ್ತುತ ಬಿಜೆಪಿ ನೇತೃತ್ವದ ರಾಜ್ಯ ಸರ್ಕಾರದಲ್ಲಿ ಸಂಸ್ಕøತಿ ಮತ್ತು ಪ್ರವಾಸೋದ್ಯಮ ಸಚಿವರಾಗಿದ್ದಾರೆ.
"
"Sridevi who was in Dubai to attend her nephew Mohit Marwah’s wedding died due to a cardiac arrest.
","ತಮ್ಮ ಸೋದರ ಸಂಬಂಧಿ ಮೋಹಿತ್ ಮದುವೆ ಕಾರ್ಯಕ್ರಮಕ್ಕಾಗಿ ದುಬೈಗೆ ಹೋಗಿದ್ದ ಶ್ರೀದೇವಿ ಹೃದಯಾಘಾತದಿಂದ ನಿಧನರಾಗಿ ಅಪಾರ ಅಭಿಮಾನಿ ಬಳಗವನ್ನೇ ಅಗಲಿದ್ದಾರೆ.
"
"Allu Arjun is the son of actor-producer Allu Arvind and the nephew of megastar Chiranjeevi.
","ನಟ ಚಿರಂಜೀವಿ ಹಾಗೂ ನಟ ಅಲ್ಲು ಅರ್ಜುನ್‌ ತಂದೆ ಅಲ್ಲು ಅರವಿಂದ್ ಸಿಂಧೂಗೆ ಸನ್ಮಾನ ಮಾಡಿದರು.
"
"""Last night, five boys were celebrating the birthday of Vinay Yadav, a friend of MLC Amit Yadav's nephew, Pankaj Yadav.
","ಕಳೆದ ರಾತ್ರಿ ಅಮಿತ್ ಯಾದವ್ ಸೋದರಳಿಯ ಪಂಕಜ್ ಯಾದವ್ ಸ್ನೇಹಿತನ ಹುಟ್ಟುಹಬ್ಬವನ್ನು ಆಚರಿಸಲಾಗುತ್ತಿತ್ತು.
"
"Ratul Puri, nephew of Madhya Pradesh Chief Minister Kamal Nath, who is being probed by the ED in connection with the AgustaWestland and a bank fraud case, is also lodged in the same jail.
","ಮಧ್ಯಪ್ರದೇಶದ ಮುಖ್ಯಮಂತ್ರಿ ಕಮಲ್‌ನಾಥ್‌ ಅವರ ಸೋದರ ಸಂಬಂಧಿ, ಬ್ಯಾಂಕ್‌ ವಂಚನೆ ಹಗರಣ ಹಾಗೂ ಅಗಸ್ಟಾ ವೆಸ್ಟ್‌ಲ್ಯಾಂಡ್‌ ಹೆಲಿಕಾಪ್ಟರ್‌ ಖರೀದಿ ಹಗರಣದ ಆರೋಪದ ಮೇಲೆ ಬಂಧನಕ್ಕೊಳಗಾಗಿರುವ ರತುಲ್‌ ಪುರಿ ಅವರನ್ನೂ ಇದೇ ಜೈಲಿನಲ್ಲಿರಿಸಲಾಗಿದೆ.
"
"A company of mothers, brothers, sons and aunts, fathers-in-laws and nephews.
","ಅಂದರೆ ತಾಯಿ ಮಕ್ಕಳು, ಮೊಮ್ಮಕ್ಕಳು, ಸೋದರಮಾವ, ಅಜ್ಜ-ಹಾಗೂ ಬಂಧುಗಳು ಇರುವ ಸಿರಿ.
"
"The CBI has issued summons to the wife of West Bengal chief minister Mamata Banerjee's nephew Abhishek Banerjee.
","ಪಶ್ಚಿಮ ಬಂಗಾಳ ಸಿಎಂ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್‌ ಬ್ಯಾನರ್ಜಿ ಪತ್ನಿ ರುಜಾರಾ ಬ್ಯಾನರ್ಜಿಗೆ ಸಿಬಿಐ ಸಮನ್ಸ್‌
"
"Imran Khan is Aamir Khan's nephew.
","ಇಮ್ರಾನ್ ಖಾನ್ ನಟ ಅಮೀರ್ ಖಾನ್ ಅವರ ಸೋದರಳಿಯ.
"
"Arjun Kapoor is the son of film producer Boney Kapoor and nephew of Anil Kapoor.
","ಬಾಲಿವುಡ್ ಖ್ಯಾತ ನಿರ್ಮಾಪಕ ಬೋನಿ ಕಪೂರ್ ಅವರ ಮಗ ಅರ್ಜುನ್ ಕಪೂರ್.
"
"Therefore, she appointed her nephew T. T. V. Dhinakaran as the deputy general secretary of the party.
","ಹೀಗಾಗಿ ತಮ್ಮ ಸೋದರಳಿಯ ಟಿ. ಟಿ. ವಿ. ದಿನಕರನ್‌ ಅವರನ್ನು ಪಕ್ಷದ ಉಪಪ್ರಧಾನ ಕಾರ್ಯದರ್ಶಿಯಾಗಿ ಮಾಡಿದ್ದ ನೇಮಕವೂ ರದ್ದಾಗಿದೆ.
"
"According to police, they have booked three persons including a man, his son and his nephew.
","ಮಹಿಳೆ ಕೊಲೆ ಮಾಡಿದ ಆರೋಪದ ಮೇರೆಗೆ ಮಗ, ಅಳಿಯ ಸೇರಿದಂತೆ ಮೂವರನ್ನು ಪೊಲೀಸರು ಬಂಧಿಸಿದ್ದಾರೆ.
"
"Basava’s nephew Canna-Basava was later reconciled with the new king and became sole leader of the ViraSaivas.
","ತರುವಾಯದಲ್ಲಿ ಬಸವನ ಸೋದರಳಿಯ ಚೆನ್ನಬಸವನು ಹೊಸ ಅರಸನೊಂದಿಗೆ ಹೊಂದಿಕೊಂಡನು, ಮತ್ತು ವೀರಶೈವರಿಗೆ ನಾಯಕನಾದನು.
"
"Former Railway Minister Pawan Kumar Bansal has been named as a witness in the railway bribery case, in which his nephew Vijay Singla is among 10 people named in the CBI chargesheet.
","ಗಳ ರೈಲ್ವೇ ಲಂಚ ಹಗರಣಕ್ಕೆ ಸಂಬಂಧಿಸಿ ಸಿಬಿಐ ಮಾಜಿ ರೈಲ್ವೇ ಸಚಿವ ಪಿ. ಕೆ. ಬನ್ಸಲ್‌ ಅವರ ಸೋದರಳಿಯ ವಿಜಯ ಸಿಂಗ್ಲಾ ಮತ್ತು ಅಮಾನತಾಗಿರುವ ಮಂಡಲಿ ಸದಸ್ಯ ಮಹೇಶ್‌ ಕುಮಾರ್‌ ಸಹಿತ 10 ಆರೋಪಿಗಳ ವಿರುದ್ಧ ಇಲ್ಲಿನ ವಿಶೇಷ ಕೋರ್ಟೊಂದರಲ್ಲಿ ಚಾರ್ಜ್‌ಶೀಟ್‌ ಸಲ್ಲಿಸಿತು.
"
"Apart from this, the Chief Minister nephew, Santosh Kumar, who is a Rajya Sabha member, organised a drive for planting one crore trees, roping in Telugu actors, Bollywood celebritirs and VIPs from politics and business.
","ಅಲ್ಲದೆ ಸಿಎಂ ಸೋದರಳಿಯ ಹಾಗೂ ರಾಜ್ಯಸಭಾ ಸದಸ್ಯರಾದ ಸಂತೋಷ್ ಕುಮಾರ್ ಹಲವಾರು ತೆಲುಗು ನಟರು, ಬಾಲಿವುಡ್ ಸೆಲೆಬ್ರಿಟಿಗಳು, ರಾಜಕೀಯ ಗಣ್ಯರು ಮತ್ತು ಉದ್ಯಮಿಗಳನ್ನ ಒಟ್ಟಿಗೂಡಿಸಿ, ಒಂದು ಕೋಟಿ ಮರಗಳನ್ನು ನೆಡುವ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಚಾಲನೆ ನೀಡಿದ್ದಾರೆ.
"
"Also loved by great-nieces and nephews, other relatives and many friends.
","ಕುಟುಂಬದ ಇನ್ನಿತರ ಅಕ್ಕ, ಅಣ್ಣ ಹಾಗೂ ತಮ್ಮ ಮತ್ತು ಇನ್ನಿತರ ಬಂಧುಗಳಿಗೂ ತಮ್ಮ ವಾತ್ಸಲ್ಯವನ್ನು ಬೀರಿದವರು ಅವರು.
"
"A son or daughter, niece or nephew?
","ಮಗ, ಮಗಳು ಅಥವಾ ಅವಳಿ ಮಕ್ಕಳು?
"
"Ankit Das is the nephew of Congress leader and former minister late Akhilesh Das.
","ಅಂಕಿತ್ ದಾಸ್ ದಿವಂಗತ ಮಾಜಿ ಸಚಿವ ಅಖಿಲೇಶ್ ದಾಸ್ ಅವರ ಸೋದರಳಿಯ.
"
"His son Pankaj, nephew Sameer Bhujbal and five others were also discharged.
","ಭುಜಬಲ್‌ ಅವರ ಜತೆಗೆ, ಅವರ ಪುತ್ರ ಪಂಕಜ್‌, ಸೋದರ ಸಂಬಂಧಿ ಸಮೀರ್‌ ಮತ್ತು ಇತರ ಐವರನ್ನು ಖುಲಾಸೆಗೊಳಿಸಲಾಗಿದೆ.
"
"This is despite Mr Kanda’s candidacy being backed by ally JJP, which is headed by the INLD leader’s nephew, Deputy Chief Minister Dushyant Chautala.
","ಐಎನ್‌ಎಲ್‌ಡಿ ನಾಯಕನ ಸೋದರಳಿಯ, ಉಪಮುಖ್ಯಮಂತ್ರಿ ದುಷ್ಯಂತ್ ಚೌತಾಲಾ ನೇತೃತ್ವದ ಮಿತ್ರಪಕ್ಷ ಜೆಜೆಪಿ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿ ಗೋವಿಂದ ಕಾಂಡಾಗೆ ಬೆಂಬಲವನ್ನು ನೀಡಿದ್ದರೂ ಕೂಡಾ ಐಎನ್‌ಎಲ್‌ಡಿ ನಾಯಕ ಅಭಯ್‌ ಚೌತಾಲ ಮುನ್ನಡೆಯಲ್ಲಿದ್ದಾರೆ.
"
"On investigating, Tirthahalli police found that the deceased Vinod’s wife, two sons, nephew of the wife and the deceased’s younger brother to be involved in the murder.
","ತನಿಖೆ ನಡೆಸಿದ ತೀರ್ಥಹಳ್ಳಿ ಪೊಲೀಸರಿಗೆ ಮೃತ ವಿನೋದ್‌ನ ಹೆಂಡತಿ, ಇಬ್ಬರು ಗಂಡು ಮಕ್ಕಳು, ಹೆಂಡತಿಯ ಅಕ್ಕನ ಮಗ ಮತ್ತು ಮೃತನ ತಮ್ಮನ ಕೈವಾಡ ಇರುವುದು ತಿಳಿದು ಬಂದಿತ್ತು.
"
"The deceased Dalbir Singh, assisted his nephew Jatinder Singh in running a grocery store in Milwaukee city, Wisconsin.
","ದಲ್ವೀರ್ ಸಿಂಗ್ ಅವರು ವಿಸ್ಕೋನ್ಸಿನ್ ಪ್ರಾಂತದ ಮಿಲ್ವಾವ್ಕೀ ನಗರದಲ್ಲಿ ಕಿರಾಣಿ ಅಂಗಡಿ ಇಟ್ಟಿದ್ದ ತನ್ನ ತಮ್ಮನ ಮಗ ಜತೀಂದರ್ ಸಿಂಗ್ ಅವರಿಗೆ ನೆರವಾಗುತ್ತಿದ್ದರು ಎಂದು ಹೇಳಲಾಗಿದೆ.
"
"He is also the nephew of Ravi Subramanya, the BJP MLA from Basavanagudi.
","ಅವರ ಚಿಕ್ಕಪ್ಪ ರವಿ ಸುಬ್ರಮಣ್ಯ ಅವರು ಬಸವನಗುಡಿ ಕ್ಷೇತ್ರದ ಬಿಜೆಪಿ ಶಾಸಕರು.
"
"As well as many nephews and nieces.
","ಹಾಗೆಯೇ, ಮೊಮ್ಮಕ್ಕಳು ಅನೇಕ ಮರಿಮೊಮ್ಮಕ್ಕಳು ಸಹ ಇದ್ದಾರೆ.
"
"Kolkata: The CBI has issued summons to the wife of West Bengal chief minister Mamata Banerjee's nephew Abhishek Banerjee.
","ಕೋಲ್ಕತ್ತಾ: ಪಶ್ಚಿಮ ಬಂಗಾಳದ ಸಿಎಂ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ ಸಂಸದ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿಗೆ ಜಾರಿ ನಿರ್ದೇಶನಾಲಯ ವಿಚಾರಣೆಗೆ ಹಾಜರಾಗುವಂತೆ ನೋಟಿಸ್ ನೀಡಿದೆ.
"
"It is known to everyone that Salman Khan shares a great bond with his nephew Ahil Sharma, son of his sister Arpita Khan Sharma and Aayush Sharma.
","ಸಲ್ಮಾನ್ ಅವರ ಸೋದರಳಿಯ ಅರ್ಪಿತಾ ಅವರ ಮೊದಲ ಮಗ ಅಹಿಲ್ ಶರ್ಮಾ ಅವರಿಗೆ ಎಷ್ಟು ಹತ್ತಿರವಾಗಿದ್ದಾರೆ ಎಂಬುದು ಎಲ್ಲರಿಗೂ ತಿಳಿದಿದೆ.
"
"Ajit Pawar, nephew of NCP chief Sharad Pawar has been sworn in as Deputy Chief Minister
","ಎನ್‌ಸಿಪಿ ಮುಖ್ಯಸ್ಥ ಶರದ್‌ ಪವಾರ್‌ ಅವರ ಅಣ್ಣನ ಮಗ ಅಜಿತ್‌ ಪವಾರ್‌ ಅವರು ಉಪ ಮುಖ್ಯಮಂತ್ರಿಯಾಗಿದ್ದಾರೆ.
"
"Congress MLA Akhanda Srinivasa Murthy’s nephew Naveen was among those arrested in the case.
","ಬಂಧಿತ ಆರೋಪಿ ನವೀನ್, ಕಾಂಗ್ರೆಸ್ ಶಾಸಕ ಅಖಂಡ ಶ್ರೀನಿವಾಸಮೂರ್ತಿ ಅವರ ಸಹೋದರಿಯ ಮಗನೆಂದು ಗೊತ್ತಾಗಿದೆ.
"
"Banerjee’s nephew Abhishek is a sitting MP from Diamond Harbour and the Trinamool candidate for the seat.
","ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ ಅಭಿಷೇಕ್ ಡೈಮಂಡ್ ಹಾರ್ಬರೂ ಕ್ಷೇತ್ರದ ಹಾಲಿ ಸಂಸದರಾಗಿದ್ದು, ಟಿಎಂಸಿಯ ಅಭ್ಯರ್ಥಿಯಾಗಿದ್ದಾರೆ
"
"The Union minister’s nephew, Monu Patel, whose father is a sitting Bharatiya Janata Party (BJP) MLA, has also been booked in the case, but not arrested yet.
","ಕೇಂದ್ರ ಸಚಿವರ ಸೋದರ ಸಂಬಂಧಿ ಮೋನು ಪಟೇಲ್ (ಆತನ ತಂದೆ ಹಾಲಿ ಬಿಜೆಪಿ ಶಾಸಕ) ಕೂಡ ಈ ಪ್ರಕರಣದಲ್ಲಿ ಭಾಗಿ ಆಗಿರುವುದಾಗಿ ಹೆಸರಿದೆ.
"
"She was accompanied by her family members, including nephew Prithviraj and sister Rangoli Chandel .
","ಅವರೊಂದಿಗೆ ಸೋದರಳಿಯ ಪೃಥ್ವಿರಾಜ್ ಮತ್ತು ಸಹೋದರಿ ರಂಗೋಲಿ ಚಾಂದೇಲ್ ಸೇರಿದಂತೆ ಅವರ ಕುಟುಂಬ ಸದಸ್ಯರು ಇದ್ದರು.
"
"Mamata Banerjee, the West Bengal Chief Minister and the TMC supremo, visited her nephew Abhishek Banerjee’s house ahead of the CBI questioning of his wife in a coal smuggling case.
","ಪಶ್ಚಿಮ ಬಂಗಾಳ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರಳಿಯ, ತೃಣಮೂಲ ಕಾಂಗ್ರೆಸ್ ಸಂಸದ ಅಭಿಷೇಕ್ ಬ್ಯಾನರ್ಜಿ ನಿವಾಸಕ್ಕೆ ಭೇಟಿ ನೀಡಿ ಪತ್ನಿಯ ವಿಚಾರಣೆ ನಡೆಸಿದ್ದಾರೆ.
"
"Aamir's nephew Imran Khan and his wife Avantika too were spotted at the event.
","ಅಮೀರ್ ಖಾನ್ ಮನೆಗೆ ಅವರ ಮಾಜಿ ಪತ್ನಿ ಪುತ್ರರು ಹಾಗೂ ಅಕ್ಕ, ಅಳಿಯ ಇಮ್ರಾನ್ ಖಾನ್ ಹಾಗೂ ಅವರ ಗೆಳತಿ ಅವಂತಿಕಾ ಎಲ್ಲರೂ ಬಂದು ಸಂಭ್ರಮಾಚರಣೆಯಲ್ಲಿ ಪಾಲ್ಗೊಂಡಿದ್ದರು.
"
"Saba Ali Khan has shared pictures with her two nephews Taimur Ali Khan and Jehangir Ali Khan.
","ಮೊದಲ ಮೊಮ್ಮಗ ತೈಮೂರ್ ಅಲಿ ಖಾನ್ ಮತ್ತು ಎರಡನೇ ಮೊಮ್ಮಗನ ಫೋಟೋವನ್ನು ಕೊಲಾಜ್ ಮಾಡಿ ಶೇರ್ ಮಾಡಿದ್ದರು.
"
"Upping the ante, TMC chief Mamata Banerjee ’s nephew and MP Abhishek Banerjee sent defamation notice to Prime Minister Narendra Modi for allegedly making derogatory remarks against him.
","ಪಶ್ಚಿಮ ಬಂಗಾಳ ಮುಖ್ಯಮಂತ್ರಿ ಮಮತಾ ಬ್ಯಾನರ್ಜಿ ಅವರ ಸೋದರ ಸಂಬಂಧಿ ಹಾಗೂ ಡೈಮಂಡ್‌ ಹಾರ್ಬರ್‌ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದ ಟಿಎಂಸಿ ಅಭ್ಯರ್ಥಿ ಅಭಿಷೇಕ್‌ ಬ್ಯಾನರ್ಜಿ ಅವರು ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಅವರಿಗೆ ಮಾನಹಾನಿ ಮೊಕದ್ದಮೆ ದಾಖಲಿಸುವ ಕುರಿತು ನೋಟಿಸ್‌ ಕಳುಹಿಸಿದ್ದಾರೆ.
"
