eng_Latn,ben_Beng
"My grandmother did it, my mother did it and I’m doing it.
","আমি করছি, আমার বাবা করেছেন, আমার ঠাকুরদা করেছেন ।
"
"After a few days, my grandmother passed away.
","এর কিছু দিন পর আমার নানিও মারা যান।
"
"But I love the grandmother.
","কিন্তু আমি চাচীকে অনেক পছন্দ করি।
"
"At least, that is what my grandmother used to say.
","অন্তত আমার ঠাকুমা তাই বলতেন।
"
"While he was gone, his grandmother died of a heart attack.
","যখন তিনি বাহিরে ছিলেন, তখন তার দাদি হার্ট এট্যাক করে মারা যান।
"
"The mother and grandmother have been arrested.
","মা ও নানা গ্রেফতার
"
"It’s brother and sister, it’s grandmother and grandson, it’s father and daughter.
","এর মধ্যে বর, বরের কাকা, বরের বৌদি, বরের বাবা রয়েছেন।
"
"At least that is what my grandmother always told me.
","অন্তত আমার মা তো তাই বলেন সব সময়।
"
"My grandmother always talked passionately about how they'd participated in protests against ""those cruel Britishers"".
","আমার দাদি সবসময় আবেগের সঙ্গে বলতেন যে কীভাবে তারা “ওইসব বর্বর ব্রিটিশের” বিরুদ্ধে প্রতিবাদে অংশ নিয়েছেন।
"
"Both grandmothers were at one time teachers.
","আব্বু আম্মু দুজনেই ছিলেন শিক্ষক।
"
"And my aunt and grandmother was with us.
","আমাদের সঙ্গে আরও ছিলেন মা ও আমার বোন।
"
"My grandmother has a house there.
","সেখানে আমার বড়দির বাসা আছে।
"
"She acted as my grandmother in the film.
","ছবিতে তিনি আমার বড় বোনের চরিত্রে অভিনয় করেছেন।
"
"A loving wife, wonderful mother, and grandmother.
","তিনি একজন দক্ষ গৃহীনি, মমতাময়ী মা, স্নেহধন্য বউমা।
"
"His grandmother came out of the house.
","ভবতারিণী ঘর থেকে বেরিয়ে গেলেন।
"
"Two little children, a grandmother and a mother.
","বাপ আর মা, এবং দুটি ছোট ছোট ভাই।
"
"His parents died when he was small and his grandmother had raised him.
","শিশু বয়সে তার বাবা-মা মারা যান এবং আত্মীয়স্বজনরাই তাকে বড় করেন।
"
"Madhuri Devi's grandson, Saurabh, who was studying in Prayagraj, came home on hearing of his grandmother's death.
","ঠাকুমার মৃত্যুর খবর পেয়ে বাড়ি আসেন মাধুরী দেবীর নাতি সৌরভ।
"
"Then his grandmother died.
","তারপর ছেলেটার নানী মারা গেছেন.
"
"But her grandmother didn't listen to her.
","কিন্ত তার কোনো কথাই সেই সৎমা কানে তুলল না।
"
"Where was your grandmother?
","কোথায় তোমার সন্যাসীঠাকুর মা?
"
"Sir Walter Scott’s grandmother was a daughter of Sir John Swinton of Swinton.
","ভিক্টর ভিক স্টোন হচ্ছে সাইলাস স্টোন এবং এলিনোর স্টোন এর পুত্র।
"
"Both my grandmother and mother did the same.
","আমার নানি, মামাদেরও একই অবস্থা হয়েছিল।
"
"""And in my heart there is a place for the forgiveness of my grandmother and father ... """"""
","""এবং আমার হৃদয়ে আমার নানী এবং বাবা ক্ষমা জন্য একটি জায়গা আছে . . . """"""
"
"He had nobody in the world, except his old grandmother.
","সংসারে তিনি এবং তাহার বৃদ্ধা মাত ছাড়া আর কেহ তখন ছিলেন না।
"
"A couple of years ago, her grandmother died.
","তার কিছুদিন আগেই বুড়ি ঠাকুমা গত হয়েছেন।
"
"Her grandmother was with her.
","সঙ্গে ছিলেন তাঁর দিদি রঙ্গোলি।
"
