eng_Latn,ben_Beng
"His uncle, Hisham, and especially Hisham’s son, Merwan, in reality governed the country, only allowing the title of Caliph to Osman, and the responsibility of the most compromising measures, of which he was often wholly ignorant.
","তার চাচা হিশাম, বিশেষ করে হিশামের পুত্র মারওয়ান, ওসমানকে নামমাত্র খলিফা স্বকার করে এবং সর্বাপেক্ষা আপোষমূলক যাবতীয় পদক্ষেপের দায়িত্ব তার স্বন্ধে চাপিয়ে যে বিষয়ে তিনি প্রায়ই অনবহিত থাকতেন না, বস্তুত দেশশসন করত।
"
"Her uncle and his two children were killed.
","যশোৌবস্ত ও তাহার দুইজন ভৃত্য নিহত হইল।
"
"Her uncle was killed.
","অপঘাতে তার কাকা মারা গিয়েছিল।
"
"Asfandyar's uncle Dr. Khan Sahib was the Congress Party''s Chief Minister of the Northwest Frontier Province, during the waning days of the British Raj, and also the Chief Minister of the province during the early days of independent Pakistan.
","ব্রিটিশ রাজের শেষগুলিতে আসফান্দিয়ার খানের চাচা খান আবদুল জব্বার খান ছিলেন ভারতীয় জাতীয় কংগ্রেসের উত্তর পশ্চিম সীমান্ত প্রদেশের মুখ্যমন্ত্রী, এবং স্বাধীন পাকিস্তানের প্রথম দিকেও ঐ প্রদেশের মুখ্যমন্ত্রী ছিলেন।
"
"Hi uncle, how are you?
","বাই দ্য ওয়ে, কেমন আছেন আপু?
"
"She stays in her uncle’s house.
","তিনি থাকেন দিদির বাসায়।
"
"He is a son of Maharaja Mohinder Singh, and uncle of the present Maharaja Bhupinder Singh.
","তিনি বাংলাদেশের বর্তমান প্রধানমন্ত্রী শেখ হাসিনার ছেলে এবং বাংলাদেশের জাতির জনক শেখ মুজিবুর রহমানের দৌহিত্র।
"
"My father, mother, uncle, aunt, my elder sister.
","আব্বু, আম্মু, ভাইয়া, আমি আর আমার পিচ্ছি বোন।
"
"He was staying at his uncle's home.
","পিতার আশ্রমে বাস করিতেছিলেন।
"
"""That Al-Miswar bin Makhrama and 'Abdur-Rahman bin Al-Aswad bin 'Abu Yaghuth had said to him, """"What prevents you from speaking to your uncle 'Uthman regarding his brother Al-Walid bin ‘Uqba?""""""
","মিসওয়ার ইব্‌নু মাখরামা ও ‘আবদুর রাহমান ইব্‌নু আসওয়াদ ইব্‌নু ‘আবদ ইয়াগুস (রহঃ) আমাকে বললেন যে, ‘উসমান (রাঃ) এর সঙ্গে তাঁর (বৈপিত্রিয় ভাই) অলীদের ব্যাপারে আলোচনা করতে তোমাদের কিসে বাধা দেয়?
"
"“My uncle is not at home.
","-আন্টি বাসায় নাই ।
"
"Are these people not sons, brothers, fathers or uncles?
","সেই লোকগুলো কি আমাদেরই ভাই, বন্ধু, স্বজন নয়?
"
"Bought it for my uncle.
","আমি আমার দাদিজানের জন্যে কিনছি।
"
"Why not uncle?
","কেন হও না অপু?
"
"Big family, lots of cousins, brothers, sisters, aunts and uncles.
","অসংখ্য ভাই বোন, দাদা-দাদি, চাচা-চাচি, ফুপু সব নিয়ে আমাদের বিরাট পরিবার।
"
"He is my uncle!
","ও আমার বিমল দা!
"
"My father, mother, uncle, aunt, my elder sister.
","বাবা, মা, কাকা, ঠাকুরদা, ঠাকুরমা আর নেই।
"
"Why not uncle?
","কেন নয় বেগম সাহেবা?
"
"The girl’s father and uncle were taken into custody for questioning.
","এ ঘটনায় শিশুটির চাচা ও দাদাকে জিজ্ঞাসাবাদের জন্য আটক করা হয়েছে।
"
"He is my uncle!
","সে যে গো আমার পোষ!
"
"She calls him uncle.
","টুকি তাকে দিদি ডাকা করে ।
"
"Abu Talib (RA) is the most famous uncle of Prophet Muhammed (SAW), and is the father of Imam Ali (AS), the Prophet's cousin.
","আবু তালিব ছিলেন নবী মুহাম্মাদের আপন চাচা এবং খলিফা আলী ইবন আবী তালিব এর বাবা।
"
"He is my uncle!
","তিনি আমার পরিঃয় লইয়া!
"
"He is my uncle!
","ও করিয়া আমার ভার্ধ্য!
"
"“A lot of people, I’m sure, tried to take that power away, whether it was his uncle or anybody else.
","‘আমি নিশ্চিত, বহু মানুষ তার ক্ষমতা কেড়ে নেয়ার চেষ্টা করেছে, সেটা তার চাচা হোক বা অন্য কেউ,’ বলেন ট্রাম্প, ‘তারপরও তিনি ক্ষমতা ধরে রাখতে পেরেছেন।
"
"A family consists usually of father, mother, brother, sister, uncle, auntie and the grandparents.
","পরিবার কীঃ পরিবার হলো মা, বাবা, ভাই, বোন, চাচা, চাচী, দাদা, দাদী ও আত্নীয়-স্বজনকে নিয়ে একসাথে বসবাস করা।
"
"She stays in her uncle’s house.
","সে তার বোনের বাড়িতে থাকে।
"
"“You know who my uncle is?
","“আমার নাতনী বলে জানতে তো?
"
"A lot of people I’m sure tried to take that power away, whether it was his uncle, or anybody else.
","আমি নিশ্চিত অনেকে তাকে ক্ষমতা থেকে সরিয়ে দেয়ার চেষ্টা করেছে, সেটা তার চাচাই হোক বা অন্য কেউ হোক।
"
"Almost my entire family are teachers, including my dad, brother, grandma, three aunts, and two uncles.
","সাথে আছে আমার পুরো পরিবার মানে বাবা, মা, তিনটা বোন,আর বড় আপুর দুই পুচকু।
"
