eng_Latn,ben_Beng
"Police have detained the grandmother, grandfather and father of the child for questioning in connection with the matter.
","এ ঘটনায় নিহতের বাবা-মা-ভাই ও চাচাকে জিজ্ঞাসাবাদের জন্য আটক করেছে পুলিশ।
"
"Both her father and grandfather were also actors.
","তার বাবা-মা দুজনেই ছিলেন অপেরার অভিনেতা।
"
"His father’s name was Abu Talib and grandfather’s name, 'Abd al-Muttalib.
","তার পিতার নাম খাত্তাব এবং দাদার নাম ছিল নুফাইল ইবনে আল-ওজ্জা।
"
"Shu‘aib bin Safwan reported this Hadith from ‘Abdul- Malik bin ‘Umair, he said: “From ‘Umar bin Muhammad bin ‘Abdullah bin Salam, from his grandfather, ‘Abdullah bin Salam.”
","'বুরায়েডা বিন সুফিয়ান বিন ফারওয়া আল-আসলামি < তার পিতা সুফিয়ান এর কাছ থেকে প্রাপ্ত হয়ে < সালামা বিন আমর বিন আল-আকওয়া হইতে উদ্ধৃত তথ্যের ভিত্তিতে আমাকে বলেছেন:
"
"“My maternal grandfather was a freedom fighter.
","’ আমার মা একজন মুক্তিযোদ্ধার মা।
"
"Her father and grandfather were divers in the Navy.
","তাঁর পিতা ও দাদা সমুদ্রবিদ্যার শিক্ষক ছিলেন।
"
"Maybe my grandfather is to blame.
","দাদার হয়তো দোষ আছে।
"
"But his grandfather was never found.
","কিন্তু ওর শ্বশুরকে পাওয়া যায়নি।
"
"His father’s name is Shihab ad-DIn 'Abd al-Hallm, and his grandfather’s name is Abul Barakat Majd ad-DIn.
","তার পিতার নাম ছিল ব্সোদ-নাম্স-শেস-রাব () এবং মাতার নাম ছিল দ্পাল-ল্দান-বু-'দ্রেন ()।
"
"A husband, father, grandfather and friend.
","দারুণ একজন স্বামী, ভাই ও দাদা।
"
"His father had inherited family property from his grandfather.
","তার পৈতৃক অধেকি সম্পত্তি তার দাদা করায়ত্ব করেছিলেন ।
"
"His maternal grandfather Dr. PK Roy was the first Indian Principal of the Presidency College, Calcutta.
","তার মাতামহ ভারতীয় শিক্ষা সেবক প্রসন্নকুমার রায় ছিলেন কলকাতা প্রেসিডেন্সি কলেজের প্রথম ভারতীয় অধ্যক্ষ।
"
"' Richard II. eldest son of Edward the Black Prince, succeeded his grandfather, Edward III.
","তৃতীয় এডওয়ার্ডের মৃত্যুর পর তার পৌত্র দ্বিতীয় রিচার্ড রাজা হন।
"
"His grandfather owned a bookshop.
","আমার শ্বশুরমশায়ের বইয়ের দোকান ছিলো।
"
"Naqib Khan’s grandfather was Yahya ibn ‘Abd al Latif Husayni Qazvini.
","মাহবুব খান ছিলেন আফতব-ই-মৌসিকি ফাইয়াজ খাঁর শ্বশুর।
"
"After Renu's father died, her grandfather called my father and said, 'You will have to marry off your elder son to one of my granddaughters.
","রেণুর বাবা মারা যাওয়ার পরে ওর দাদা আমার আব্বাকে ডেকে বললেন, 'তোমার বড় ছেলের সাথে আমার এক নাতনীর বিবাহ দিতে হবে।
"
"Unfortunately I never met my grandfather.
","আমার দুর্ভাগ্য, তোমার পিতার সঙ্গে সাক্ষাৎ হয়নি ।
"
"His father's name was Dhanadutta and grandfather's name was Bhadradutta.
","তাহার পিতার নাম পীতান্বর দত্ত; মাতার নাম দয়াময়ী।
"
"Both his grandfather and great-grandfather had been professors of theology at the University of Goettingen and his father was a professor of law at Kiel.
","তার পিতামহ দাদা এবং পিতামহ উভয় ধর্মবিজ্ঞান অধ্যাপক ছিল; তার পিতা কেয়েল এবং মিউনিখ বিশ্ববিদ্যালয়ের আইন অধ্যাপক ছিলেন।
"
"But I believe in grandfather!
","কিন্তু বাবাই বড় ভরসাদার!
"
"The name of his father was Nonaraja and that of his grandfather was Laularaja.
","তাঁর বাবার নাম নগেন কোনওয়ার, মায়ের নাম নীরঞ্জনা কোনওয়ার।
"
"My grandfather was like that.
","আমার ভায়রাটিও ছিলেন হ্তিক ওই রকম।
"
"Mohammed was then cared for first by his grandfather, ‘Abdalmottalib, and after his death by his oldest paternal uncle, Abii Talib b.
","শিশু মহম্মদ প্রথমে তার ঠাকুর্দী ও পরে পিতৃব্য আবু তালিবের কাছে লালিত- পালিত হন।
"
"After his mother s death, his paternal grandfather, Abdul-Muttalib, raised him but he too passed away when Muhammad was only eight.
","মুহাম্মাদের (সা) বয়স যখন আট, তখন দাদা আবদুল মুত্তালিবও মারা যান।
"
"He was Rabindranath Tagore’s grandfather.
","তিনি মহাকবি রবীন্দ্রনাথ ঠাকুরের বাবা ।
"
"My father & grandfather both died of severe illness.
","মা, বাবা দু'জনেই কঠিন অসুখে মারা গিয়েছিল।
"
"A wife lost her husband, children lost their father & a grandfather, a church lost a member, co-workers lost a friend and a community lost a steward.
","বাবা-মা হারালেন সন্তান, স্বামী হারালেন স্ত্রী, স্ত্রী হারালেন স্বামী, ভাই বোনকে ও বোন ভাইকে হারিয়ে শোকে পাথর হয়ে গেছেন।
"
