eng_Latn,ory_Orya
"More than half of the illnesses and dealths in young children are caused by germs that enter their bodies from food, water or most commonly dirty hands.
","ଶିଶୁମାନଙ୍କର ଅଧାରୁ ଅଧିକ ରୋଗ ଏବଂ ମୃତ୍ୟୁ, ଖାଦ୍ୟ, ପାଣି ବା ଅପରିଷ୍କାର ହାତ ମାଧ୍ୟମରେ ପାଟି ପଟେ ଶରୀର ମଧ୍ୟକୁ ଯାଉଥିବା କୀଟାଣୁମାନଙ୍କ ଦ୍ବାରା ହୋଇଥାଏ ।
"
"More than half of these children die within one month of their birth.
","ଆହୁରି ଏମାନଙ୍କ ଭିତରୁ ପ୍ରାୟ ଅଧା ସଂଖ୍ୟକ ଶିଶୁ ଜନ୍ମର ୧ ବର୍ଷ ଭିତରେ ହିଁ ମୃତ୍ୟୁ ବରଣ କରିଥାନ୍ତି ।
"
"More than half, (57.8%), of children were born at a health institution.
","ଚାରି ପଂଚମାଂଶରୁ ଅଧିକ (୮୫%) ଶିଶୁ ଜନ୍ମ ସ୍ୱାସ୍ଥ୍ୟକେନ୍ଦ୍ରରେ ହୋଇଛି ।
"
"More than one million children below the age of five years will be administered anti-polio drops during the ongoing vaccination campaign.
","ଦେଶରୁ ପୋଲିଓ ଉନ୍ମୁଳନ ପାଇଁ ଟିକାକରଣ ଅଭିଯାନ ଅନ୍ତର୍ଗତ ୫ ବର୍ଷରୁ କମ ବୟସର ୧୭ କୋଟିରୁ ଅଧିକ ଶିଶୁଙ୍କୁ ପଲ୍ସ ପୋଲିଓ ବୁନ୍ଦା ଦିଆଯିବ।
"
"More than one-quarter of them are children.
","ଏଥିରୁ ଏକ ଚତୁର୍ଥାଂଶ ହେଉଛନ୍ତି ଛୋଟ ଶିଶୁ।
"
"More than two hundred children were removed from their homes.
","ଶହେରୁ ଊର୍ଧ୍ୱ ଶିଶୁଙ୍କୁ ମା' କୋଳରୁ ଛଡ଼ାଇ ନେଲା।
"
"Moreover, they bring up 4 children together.
","ଉଭୟ ମିଳିତ ଭାବେ ୪ ଜଣ ଶିଶୁଙ୍କୁ ବଡ଼ କରୁଛନ୍ତି।
"
"Morocco's Health Ministry spokesman Rachid Koudhury said he had no information about the birth of 9 such children in the country.
","ଏଥି ସହିତ ମୋରୋକୋର ସ୍ୱାସ୍ଥ୍ୟ ମନ୍ତ୍ରଣାଳୟର ମୁଖପାତ୍ର ରାଚିଡ଼ କୋଉଧାରୀ କହିଛନ୍ତି ଯେ ଦେଶର କୌଣସି ଡାକ୍ତରଖାନାରେ ଏତେ ସଂଖ୍ୟକ ଶିଶୁ ଜନ୍ମ ହେବାର ଘଟଣା ସମ୍ପର୍କରେ ତାଙ୍କ ପାଖରେ କୌଣସି ସୂଚନା ନାହିଁ ।
"
"Most affected children die before birth.
","ଅଧିକାଂଶ ରୋଗୀ ଜନ୍ମ ପୁର୍ବରୁ ମରିଯାଆନ୍ତି ।
"
"Most children born with this defect die shortly after birth.
","ଅଧିକତଃ ଏହି ରୋଗରେ ପୀଡିତ ଶିଶୁ ଜନ୍ମ ପରେ ହିଁ ମୃତ୍ୟୁର ଶିକାର ହୋଇଥାନ୍ତି ।
"
"Most children moved out after school, however a few stayed at home.
","ଅଧିକାଂଶ ସ୍କୁଲ ଛାତ୍ରଛାତ୍ରୀଙ୍କୁ ଘରକୁ ପଠାଇ ଦିଆଯାଇଛି, କିନ୍ତୁ ସେମାନଙ୍କ ମଧ୍ୟରୁ କେତେଜଣ ସ୍କୁଲ ପରିସରରେ ରହିଯାଇଛି ।
"
"Most children need help to brush up to 6-7 years of age.
","ଅଧିକାଂଶ ଶିଶୁଙ୍କୁ ୬-୭ ବର୍ଷ ବୟସ ପର୍ଯ୍ୟନ୍ତ ଦାନ୍ତ ଘଷିବାପାଇଁ ସାହାଯ୍ୟର ଆବଶ୍ୟକତା ରହିଥାଏ ।
"
"Most children need help until age 6 or 7.
","ଅଧିକାଂଶ ଶିଶୁଙ୍କୁ ୬-୭ ବର୍ଷ ବୟସ ପର୍ଯ୍ୟନ୍ତ ଦାନ୍ତ ଘଷିବାପାଇଁ ସାହାଯ୍ୟର ଆବଶ୍ୟକତା ରହିଥାଏ ।
"
"Most children stay for 2 years.
","ଅଧିକାଂଶ ଶିଶୁ ୨ ବର୍ଷରୁ ଅଧିକ ଦିନ ଜୀବିତ ରହିପାରନ୍ତି ନାହିଁ।
"
"Most children were in school but a few were still at home.
","ଅଧିକାଂଶ ସ୍କୁଲ ଛାତ୍ରଛାତ୍ରୀଙ୍କୁ ଘରକୁ ପଠାଇ ଦିଆଯାଇଛି, କିନ୍ତୁ ସେମାନଙ୍କ ମଧ୍ୟରୁ କେତେଜଣ ସ୍କୁଲ ପରିସରରେ ରହିଯାଇଛି ।
"
"Most distinguished contribution to children's literature.
","ବିଶେଷ କରି ଶିଶୁ ସାହିତ୍ୟ ପ୍ରତି ତାଙ୍କର ଅବଦାନ ଢେର୍ ଅଧିକ।
"
"Most importantly, I'm also the parent of two children.
","ସବୁଠୁ ବଡ କଥା ମୁଁ ଦୁଇଟି କନ୍ୟାର ପିତା ମଧ୍ୟ ହୋଇପାରିଛି ।
"
"Most of children and women are affected by this disease.
","ଅଧିକାଂଶ ଭାବେ ମହିଳା ଏବଂ ଶିଶୁ ଏହି ରୋଗରେ ପଡ଼ିଥାନ୍ତି ।
"
"Most of her work consists of children's literature.
","ତାଙ୍କର ରଚନାଗୁଡ଼ିକ ମୁଖ୍ୟତଃ ଶିଶୁ ସାହିତ୍ୟଭିତ୍ତିକ ।
"
"Most of the casualties were said to be children.
","ଆହତମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ଶିଶୁ ବୋଲି କୁହାଯାଉଛି ।
"
"Most of the casualties were women and children who were not able to swim to safety.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ମହିଳା ଓ ଶିଶୁ ଅଛନ୍ତି ଯେଉଁମାନେ ପହଁରି ନପାରିବାରୁ ପାଣିରେ ବୁଡି ଯାଇ ମୃତ୍ୟୁବରଣ କରିଛନ୍ତି।
"
"Most of the children appear aged under 10.
","ଏମାନଙ୍କ ମଧ୍ୟରେ ଅଧିକ ଶିଶୁର ବୟସ ୧୦ରୁ କମ୍ ବୋଲି ଜଣାପଡିଛି ।
"
"Most of the children are ages 10 to 14.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ହେଉଛନ୍ତି ୦-୧୪ ବର୍ଷ ବୟସର ଶିଶୁ ।
"
"Most of the children are becoming physically and mentally handicapped.
","ଅଧିକାଂଶ ଶିଶୁ ଶାରୀରିକ ଓ ମାନସିକ ସ୍ତରରେ ବିକଳାଙ୍ଗ ହୋଇ ଜନ୍ମଗ୍ରହଣ କରୁଛନ୍ତି ।
"
"Most of the children died before.
","ଆଗରୁ ଅନେକ ଶିଶୁ ଅକାଳରେ ମୃତ୍ୟୁବାରାଁ କରୁଥିଲେ ।
"
"Most of the children in the bus were below 10 years of age.
","ବସ୍ରେ ଥିବା ସମସ୍ତ ଛାତ୍ରଛାତ୍ରୀ ୧୦ ବର୍ଷରୁ କମ୍ ।
"
"Most of the children injured and killed are under five years of age.
","ଅଧିକାଂଶ ସଂକ୍ରମିତ ଓ ମୃତ ରୋଗୀ ୫ ବର୍ଷ ବୟସରୁ କମ ।
"
"Most of the children injured or killed are under the age of 5.
","ଅଧିକାଂଶ ସଂକ୍ରମିତ ଓ ମୃତ ରୋଗୀ ୫ ବର୍ଷ ବୟସରୁ କମ ।
"
"Most of the children suffer from malnutrition.
","ଅଧିକାଂଶ ଶିଶୁ କୁପୋଷଣର ଶିକାର ହୋଇଛନ୍ତି।
"
"Most of the children's mothers died during child birth.
","କମ ବୟସ୍କା ମାଆମାନଙ୍କର ଅଧିକାଂଶ ଶିଶୁ ଜନ୍ମର ବର୍ଷକ ମଧ୍ୟରେ ମୃତ୍ୟୁମୁଖରେ ପଡିଥାଆନ୍ତି ।
"
"Most of the children...
","ଏମାନଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ଶିଶୁ...
"
"Most of the dead are children.
","ସବୁଠାରୁ ବଡ଼ କଥା ହେଲା ଯେ ମୃତକମାନଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ହେଉଛନ୍ତି ଶିଶୁ ।
"
"Most of the dead were said to be children.
","ମୃତାହତଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ଶିଶୁ ବୋଲି ଜଣାପଡ଼ିଛି।
"
"Most of the deaths are children.
","ସବୁଠାରୁ ବଡ଼ କଥା ହେଲା ଯେ ମୃତକମାନଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ହେଉଛନ୍ତି ଶିଶୁ ।
"
"Most of the deceased are reportedly children.
","ମୃତାହତଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ଶିଶୁ ବୋଲି ଜଣାପଡ଼ିଛି।
"
"Most of the victims were women and children as they were unable to swim to safety.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ମହିଳା ଓ ଶିଶୁ ଅଛନ୍ତି ଯେଉଁମାନେ ପହଁରି ନପାରିବାରୁ ପାଣିରେ ବୁଡି ଯାଇ ମୃତ୍ୟୁବରଣ କରିଛନ୍ତି।
"
"Most of the victims were women and children who could not swim.
","ମୃତକଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ମହିଳା ଓ ଶିଶୁ ଅଛନ୍ତି ଯେଉଁମାନେ ପହଁରି ନପାରିବାରୁ ପାଣିରେ ବୁଡି ଯାଇ ମୃତ୍ୟୁବରଣ କରିଛନ୍ତି।
"
"Most of the women have at least four or five children, and nobody knows whether there is a primary health centre (PHC) in the village or if deliveries are conducted there.
","ଅଧିକାଂଶ ମହିଳାଙ୍କର ଅତି କମ୍ରେ ଚାରି କିମ୍ବା ପାଞ୍ଚ ସନ୍ତାନ ଅଛନ୍ତି ଏବଂ କେହି ଜାଣନ୍ତି ନାହିଁ ଗାଁରେ ଗୋଟିଏ ପ୍ରାଥମିକ ସ୍ୱାସ୍ଥ୍ୟକେନ୍ଦ୍ର (ପିଏଚ୍ସି) ଅଛି କି ନାହିଁ କିମ୍ବା ସେଠାରେ ପ୍ରସବ କରାଯାଉଛି କି ନାହିଁ ।
"
"Most of them are children.
","ସେଥିରୁ ଅଧିକାଂଶ ହେଉଛନ୍ତି ଶିଶୁ ।
"
"Most of them are childrens.
","ସେଥିରୁ ଅଧିକାଂଶ ହେଉଛନ୍ତି ଶିଶୁ ।
"
"Most of them are civilians and children.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ନାଗରିକ ଏବଂ ଶିଶୁ ଅଟନ୍ତି।
"
"Most of them are senior citizens and children.
","ଏମାନଙ୍କ ଭିତରେ ଅଧିକାଂଶ ସାଧାରଣ ନାଗରିକ ଓ ଶିଶୁ ରହିଛନ୍ତି ।
"
"Most of them children and civilians.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ନାଗରିକ ଏବଂ ଶିଶୁ ଅଟନ୍ତି।
"
"Most of them children...
","ଏମାନଙ୍କ ମଧ୍ୟରେ ଅଧିକାଂଶ ଶିଶୁ...
"
"Most of them were civilians and children.
","ଏମାନଙ୍କ ଭିତରେ ଅଧିକାଂଶ ସାଧାରଣ ନାଗରିକ ଓ ଶିଶୁ ରହିଛନ୍ତି ।
"
"Most of these casualties were reported as being children.
","ଆହତମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ଶିଶୁ ବୋଲି କୁହାଯାଉଛି ।
"
"Most of these children are under 3 years old.
","ଏହି ଶିଶୁଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶଙ୍କ ବୟସ ପ୍ରାୟ ତିନି ବର୍ଷ ।
"
"Most of these children are under three years of age.
","ଏହି ଶିଶୁଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶଙ୍କ ବୟସ ପ୍ରାୟ ତିନି ବର୍ଷ ।
"
"Most of these children were under the age of 3.
","ଏହି ଶିଶୁଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶଙ୍କ ବୟସ ପ୍ରାୟ ତିନି ବର୍ଷ ।
"
"Most of these children were under three years of age.
","ଏହି ଶିଶୁଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶଙ୍କ ବୟସ ପ୍ରାୟ ତିନି ବର୍ଷ ।
"
"Most of these civilians are women and children.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ହେଉଛନ୍ତି ସାଧାରଣ ନାଗରିକ- ମହିଳା ଏବଂ ଶିଶୁ।
"
"Most of those are children.
","ସେଥିରୁ ଅଧିକାଂଶ ହେଉଛନ୍ତି ଶିଶୁ ।
"
"Most of whom are civilians and children.
","ସେମାନଙ୍କ ମଧ୍ୟରୁ ଅଧିକାଂଶ ନାଗରିକ ଏବଂ ଶିଶୁ ଅଟନ୍ତି।
"
"Most parents now want to send their children to school.
","ଏବେ ଅନେକ ପାର୍ଦ୍ଧି ପିତାମାତା ସେମାନଙ୍କ ସନ୍ତାନକୁ ସ୍କୁଲ ପଠାଇବାକୁ ଆଗ୍ରହ ପ୍ରକାଶ କରୁଛନ୍ତି ।
"
"Most young children...
","ଅଧିକାଂଶ ଯୁବକ...
"
"Mostly it is the women and young children who work there.
","ବିଶେଷକରି ମହିଳା ଏବଂ ଯୁବତୀ ଏଠାରେ କାର୍ଯ୍ୟକରନ୍ତି ।
"
"Mother and children are safe.
","ମା ଓ ଶିଶୁ ଉଭୟ ସୁରକ୍ଷିତ ଅଛନ୍ତି।
"
"Mother and children were expected to return home in several weeks' time.
","ସିବି କହିଛନ୍ତି କି ମା ଓ ଶିଶୁ କିଛି ସପ୍ତାହ ମଧ୍ୟରେ ଘରକୁ ଫେରିଆସିବେ ।
"
"Mother arrested for murdering her 3 children
","ତିନି ଛୁଆଙ୍କୁ ମାରି ଆତ୍ମହତ୍ୟା ଉଦ୍ୟମ କରିଥିବା ମା' ଗିରଫ
"
"Mother bears all the pain in the world to give all the happiness of the world to her children.
","ଦୁନିଆର ସବୁ ଦୁଃଖକୁ ନିଜେ ସହି ଛୁଆକୁ ପ୍ରତିଟି ସୁଖ ଦେବାକୁ ଅହରହ ଚେଷ୍ଟା କରିଥାଏ ମା'।
"
"Mother earth's children
","ମାଟି ମାଆର ସନ୍ତାନ
"
"Mother is willing to do anything for her children.
","ସନ୍ତାନଙ୍କ ପାଇଁ ମାଆ କିଛି ମଧ୍ୟ ସହ୍ୟ କରିବାକୁ ପ୍ରସ୍ତୁତ ଥାଆନ୍ତି ।
"
"Mother of 4 young children.
","ଚାରି ସନ୍ତାନର ଜନନୀ।
"
"Mother of Four children.
","ଚାରି ସନ୍ତାନର ଜନନୀ।
"
"Mother of four children.
","ଚାରି ସନ୍ତାନର ଜନନୀ।
"
"Mother of many children.
","ଗୋଟିଏ ମାତାର ଅନେକ ସନ୍ତାନ।
"
"Mother of the following children:
","ସନ୍ତାନ ମାନଙ୍କ ମଧ୍ୟରେ ଭେଦଭାବ କରୁଥିବା ମାଆ:
"
"Mother pleads guilty to killing her three children
","ତିନି ଛୁଆଙ୍କୁ ମାରି ଆତ୍ମହତ୍ୟା ଉଦ୍ୟମ କରିଥିବା ମା' ଗିରଫ
"
"Mother's should be willing to do anything for their children.
","ସନ୍ତାନଙ୍କ ପାଇଁ ମାଆ କିଛି ମଧ୍ୟ ସହ୍ୟ କରିବାକୁ ପ୍ରସ୍ତୁତ ଥାଆନ୍ତି ।
"
"Mothers always are concerned about their children's welfare and their happiness.
","ସବୁ ସମୟରେ ସନ୍ତାନର ସୁଖ ଓ ସୁରକ୍ଷା ଚିନ୍ତା କରିଥାଏ ମା'।
"
"Mothers and fathers sacrifice a lot to care for their children.
","ବାପା ମା ମାନେ ଛୁଆ ମାନଙ୍କୁ ମଣିଷ କରିବା ପାଇଁ ଅନେକ ତ୍ୟାଗ ଓ କଠିନ ପରିଶ୍ରମ କରି ଥାଆନ୍ତି।
"
"Mothers are not taking care of children.
","ମା'ମାନେ ଶିଶୁର ଯତ୍ନ ନେବାକୁ ଟିକେ ବି ଅବହେଳା କରିବାକୁ ଚାହାନ୍ତି ନାହିଁ ।
"
"Mothers are willing to do anything for their children.
","ସନ୍ତାନଙ୍କ ପାଇଁ ମାଆ କିଛି ମଧ୍ୟ ସହ୍ୟ କରିବାକୁ ପ୍ରସ୍ତୁତ ଥାଆନ୍ତି ।
"
"Mothers are willing to do just about anything to protect and save their children.
","ମା ନିଜ ସନ୍ତାନର ସୁରକ୍ଷା ଏବଂ ଖୁସି ପାଇଁ କିଛି ବି କରିବାକୁ ପ୍ରସ୍ତୁତ ଥାଏ।
"
"Mothers have spent their full life for their children.
","ବାପା-ମା ନିଜ ସନ୍ତାନମାନଙ୍କ ଖୁସି ପାଇଁ ପୂରା ଜୀବନ ଲଗେଇ ଦିଅନ୍ତି.
"
"Mothers of children ages 0-5
","0-5 ମାସ ବୟସ ଶିଶୁଙ୍କ ସଂଖ୍ୟା
"
"Mothers perform this vrata for the well-being of their children.
","ଏହି ପୂଜା ମା ମାନେ ନିଜ ସନ୍ତାନର ମଙ୍ଗଳ କାମନା ପାଇଁ କରିଥାନ୍ତି ।
"
"Mothers usually take care of the children.
","ସାଧାରଣତଃ ମାଈମାନେ ଶାବକମାନଙ୍କ ଯତ୍ନ ନେବାର ଦାୟିତ୍ତ୍ୱ ବହନ କରିଥାନ୍ତି ।
"
"Mothers will do anything to secure the health and safety of their children.
","ମା ନିଜ ସନ୍ତାନର ସୁରକ୍ଷା ଏବଂ ଖୁସି ପାଇଁ କିଛି ବି କରିବାକୁ ପ୍ରସ୍ତୁତ ଥାଏ।
"
"Mr Johnson was beforehand married to lawyer Marina Wheeler, with whom he has 4 children.
","ଏହି ବିବାହ ପୂର୍ବରୁ ଜନସନ୍ ଓକିଲ ମାରିନା ହ୍ୱିଲଙ୍କ (Marina Wheeler) ସହ ବିବାହ କରିଥିଲେ ଓ ସେମାନଙ୍କର ଚାରି ସନ୍ତାନ ଥିଲେ ।
"
"Mr Johnson was previously married to Marina Wheeler and they had four children together.
","ଏହି ବିବାହ ପୂର୍ବରୁ ଜନସନ୍ ଓକିଲ ମାରିନା ହ୍ୱିଲଙ୍କ (Marina Wheeler) ସହ ବିବାହ କରିଥିଲେ ଓ ସେମାନଙ୍କର ଚାରି ସନ୍ତାନ ଥିଲେ ।
"
"Mr. Melo is also married and a father to three children.
","ଢାଲିଓ୍ବାଲ୍ ବିବାହିତ ଏବଂ ତିନି ସନ୍ତାନଙ୍କ ସହ ପିତା ମଧ୍ୟ ଅଛନ୍ତି ।
"
"Ms Suu Kyi's late husband and two children are British citizens.
","ସୁ ଚିଙ୍କର ସ୍ୱର୍ଗତ ସ୍ୱାମୀ ଓ ଦୁଇ ପୁତ୍ର ହେଉଛନ୍ତି ବ୍ରିଟିସ ନାଗରିକ।
"
